ID,Japanese,English,Chinese,EnglishCensored,Korean,German
11403,,"Decorazione a forma di stella rossa.
Brilla come una stella del mattino. /Accessorio","紅色星形飾品。
以燃燒的明星為印象／飾品",,"빨간색 별모양 장식.
뜨겁게 타오르는 샛별의 이미지 /액세서리","Deko in Form eines roten Sterns.
Funkelt wie ein Morgenstern. /Accessoire"
13601,,"Tre decorazioni a forma di stelle
gialle. No, non hai le vertigini. /Accessorio","黃色星形飾品x3。
可不是混亂狀態喔／飾品",,"금색 별모양 장식
혼란에 걸린 것이 아니다 /액세서리","Drei Dekos in Form von gelben Sternen.
Dir ist nicht schwindlig. /Accessoire"
11501,,"Cappello di paglia avvolto in un nastro rosso.
Senti la luce del sole estivo. /Accessorio","綁上紅色緞帶的草帽。
可以感受到夏日陽光／飾品",,"빨간 리본이 달린 밀짚모자.
여름의 햇살이 느껴진다 /액세서리","Ein Strohhut mit rotem Band. Genieße die
Sommersonne. /Accessoire"
11601,,"Un cappello di paglia con un nastro blu. Puoi
sentire la brezza leggera. /Accessorio","綁上藍色緞帶的草帽。
可以感受到清爽微風／飾品",,"파란 리본이 달린 밀짚모자.
상쾌한 바람이 느껴진다 /액세서리","Ein Strohhut mit blauem Band. Spürst
du die sanfte Brise? /Accessoire"
13701,,"Un fiore popolare che ricorda l'estate.
Significa ""Vedo solo te."" /Accessorio","作為夏季象徵的知名花卉。花語是
「僅僅注視著你」／飾品",,"여름의 풍물로 인기있는 꽃. 꽃말은
「당신만을 바라보고 있어요」 /액세서리","Eine Blume, die an den Sommer erinnert.
Deutung: „Ich sehe nur dich.“ /Accessoire"
13801,,"Un fiore che sboccia sulla testa di Palmon.
Solo una replica, promesso. /Accessorio","巴魯獸頭上綻放的花。
當然，這是複製品。當然／飾品",,"팔몬의 머리에 피어있는 꽃.
물론 당연히 레플리카 /액세서리","Eine Blume, die auf Palmons Kopf blüht.
Nur eine Kopie, versprochen. /Accessoire"
13901,,"Un fiore che brilla d'oro. Decisamente
vistoso. /Accessorio","閃耀金色的花朵。
一口氣提昇豪華度／飾品",,"금색으로 빛나는 꽃.
화려함이 순식간에 올라간다 /액세서리","Eine golden funkelnde Blume.
Wie protzig. /Accessoire"
11701,,"Un raviolo offerto alla luna. Il
tipo standard. /Accessorio","賞月時獻給月亮的丸子。
最基本的樣式／飾品",,"한가위에 달님에게 올리는 경단.
가장 표준적인 형태 /액세서리","Ein Kloß für den Mond.
Die herkömmliche Variante. /Accessoire"
11702,,"Un raviolo offerto alla luna. Variante
mischiata con marmellata di fagioli rossi. /Accessorio","賞月時獻給月亮的丸子。
搭上紅豆的特殊樣式／飾品",,"대보름에 달님에게 올리는 경단.
팥소를 넣은 특이한 종류 /액세서리","Ein Kloß für den Mond.
Mit Rote-Bohnen-Paste. /Accessoire"
11703,,"Un raviolo offerto alla luna. Contiene
una pasta di fagioli di soia schiacciati. /Accessorio","賞月時獻給月亮的丸子。毛豆味。
搭上毛豆泥的樣式／飾品",,"대보름에 달님에게 올리는 경단. 즌다맛.
즌다는 풋콩을 으깬 페이스트를 의미 /액세서리","Ein Kloß für den Mond.
Mit Sojabohnen-Paste. /Accessoire"
14001,,"Cappello da studioso dell'Accademia del Mondo Digitale.
Indossalo per sembrare intelligente. /Accessorio","據說是數碼世界大學的博士帽。
戴上就會看來很聰明／飾品",,"디지털 월드 대학의 것이라고 생각되는 박사 모자.
쓰면 현명해 보인다 /액세서리","Gelehrten-Hut der Akademie der Digitalen
Welt. Damit wirkst du klug. /Accessoire"
14101,,"Cappello da studioso dell'Accademia del Mondo Digitale.
Si dice sia per tipi premium. /Accessorio","據說是數碼世界大學的博士帽。
謠傳相當高級／飾品",,"디지털 월드 대학의 것이라고 생각되는 박사 모자.
상당한 고급품이라는 소문도 /액세서리","Gelehrten-Hut der Akademie der Digitalen
Welt. Für Überflieger. /Accessoire"
11801,,Una decorazione di zucca per Halloween. Conosciuta anche come Jack-O'-Lantern. /Accessorio,"萬聖節裝飾的南瓜。
別名：南瓜燈籠／飾品",,"할로윈에 장식하는 호박.
별명 : 잭 오 랜턴 /액세서리","Eine Kürbis-Deko zu Halloween. Man kann
sie als Laterne benutzen. /Accessoire"
11802,,"Una decorazione di zucca per Halloween.
Nero per una diabolicità maggiore. /Accessorio","萬聖節裝飾的南瓜。
黑色南瓜，提昇了惡魔感／飾品",,"할로윈에 장식하는 호박.
검은 호박으로 악마도가 상승 /액세서리","Eine Kürbis-Deko zu Halloween.
Teuflischer in Schwarz. /Accessoire"
14201,,"Una decorazione di zucca per Halloween.
Oro per allontanare gli spiriti maligni! /Accessorio","萬聖節裝飾的南瓜。
用金色光芒驅除邪靈！／飾品",,"할로윈에 장식하는 호박.
황금의 반짝임으로 악령퇴치! /액세서리","Eine Kürbis-Deko zu Halloween. In Gold
vertreibt sie böse Geister! /Accessoire"
11901,,"Una bambola del Digimon burattino Pumpkinmon.
Forse farà una giga? /Accessorio","布偶型數碼寶貝的南瓜獸娃娃。
不會動喔？／飾品",,"퍼펫형 디지몬 펌프몬의
문자 그대로 인형. 움직이지 않는답니다? /액세서리","Puppe des Puppen-Digimon Pumpkinmon.
Vielleicht kann sie tanzen? /Accessoire"
12001,,Replica di un fungo con particelle digitali. Non arrenderti! /Accessorio,"有數碼粒子的蘑菇複製品。
就算哭也不給你！／飾品",,"디지털 입자가 있는 버섯의 레플리카.
조르더라도 주지 말도록! /액세서리","Kopie eines Pilzes mit digitalen
Partikeln. Behalte ihn! /Accessoire"
12002,,"Replica di un fungo HP+10. Non può
essere usato alla Fattoria. /Accessorio","能讓體力+10蘑菇複製品。
不能用在農場／飾品",,"체력을 +10 올리는 버섯의 레플리카.
팜에서 사용할 수는 없다 /액세서리","Kopie eines Pilzes mit +10 TP. Auf der
Farm nicht nutzbar. /Accessoire"
12003,,"Replica di un fungo velenoso sospetto.
Sconsiglierei di mangiarlo. /Accessorio","外觀很奇怪的毒菇複製品。
不推薦食用／飾品",,"척 봐도 수상한 독버섯의 레플리카.
먹지 않기를 권한다 /액세서리","Kopie eines suspekten Giftpilzes.
Koste ihn lieber nicht. /Accessoire"
14301,,"Replica di un fungo dorato scintillante.
Per essere chiari: Non. Mangiare. /Accessorio","散發金色光芒的蘑菇複製品。
當然不能吃／飾品",,"금빛으로 찬란한 버섯의 레플리카.
물론 식용 불가 /액세서리","Kopie eines funkelnden goldenen Pilzes.
Nicht zum Verzehr geeignet. /Accessoire"
12101,,Un comune cappello da Babbo Natale. Il periodo di Natale è arrivato! /Accessorio,"普通的聖誕帽。
聖誕節必備道具／飾品",,"이른바 보통 산타 모자.
크리스마스의 기본 아이템 /액세서리","Eine typische Weihnachtsmannmütze.
Es weihnachtet! /Accessoire"
12102,,"Il cappello di Babbo Natale Oscuro. Ho ho...
orribile? /Accessorio","「黑聖誕老人」的聖誕帽。
有沒有壞小孩啊？／飾品",,"「검은 산타클로스」의 산타 모자.
나쁜 아이는 어디 있느냐? /액세서리","Die Mütze des bösen Weihnachtsmanns.
Gruslig? /Accessoire"
12103,,"Un cappello da Babbo Natale verde. Anche il verde è un
colore natalizio, giusto? /Accessorio","綠色的聖誕帽。綠……聖誕快樂……
綠色聖誕……沒有這種聯想／飾品",,"초록색 산타 모자. 녹색… 메리 크리스마스…
메리 크리스마스가 연상되지 않는다… /액세서리","Eine grüne Weihnachtsmannmütze. Grün
ist doch weihnachtlich? /Accessoire"
14401,,"Una scatola regalo bianca. Scommetto che una torta deliziosa
starebbe bene lì dentro. /Accessorio","白色禮物盒。
裡面好像會放蛋糕的顏色／飾品",,"하얀 선물 상자.
케이크가 들어있을 법한 색조 /액세서리","Ein weißes Geschenk. Darin würde
sich eine Torte gut machen. /Accessoire"
14402,,"Una scatola regalo rossa. Il suo contenuto dipende
dalla tua immaginazione. /Accessorio","紅色禮物盒。
內容物就請自行想像／飾品",,"붉은 선물 상자.
무슨 선물인지는 상상에 맡기겠습니다 /액세서리","Ein rotes Geschenk. Der Inhalt ist
deiner Fantasie überlassen. /Accessoire"
14501,,"Una scatola regalo. Potrebbe anche star bene
appesa all'albero! /Accessorio","禮物盒。
最適合用來裝飾聖誕樹！／飾品",,"선물 상자.
트리 장식에 최적! /액세서리","Ein Geschenk. Würde sogar am Baum
gut aussehen! /Accessoire"
12201,,"Una corona adatta a un re. Chi la indossa
diventa il Re Digimon. /Accessorio","國王戴的頭冠。
戴上這個，就是數碼寶貝之王／飾品",,"임금님이 쓸 법한 모자.
이걸 쓰면 디지몬 킹 /액세서리","Eine Krone für einen König. Wer sie
aufsetzt, wird Digimon-König. /Accessoire"
12301,,"Una corona dorata. Lo splendido lustro
è prova di regalità! /Accessorio","金色的王冠。光輝的金色是王者的證明！
／飾品",,"금색 왕관. 당당하게 빛나는 패자의 증표!
/액세서리","Eine goldene Krone. Der tolle Glanz ist
ein Beweis für blaues Blut! /Accessoire"
12302,,Una corona d'argento. Prova che sei salito di grado nel mondo. Bravo! /Accessorio,"銀色的王冠。告別中遊的證明。
這樣也很厲害了喔！／飾品",,"은색 왕관. 중수에서 졸업한 증표.
여기까지 온 것도 충분히 굉장해! /액세서리","Eine silberne Krone. Ein Beweis für
deinen Erfolg. Gut gemacht! /Accessoire"
12303,,"Una corona di bronzo. Prova che non sei più
un novellino. È ora di brillare! /Accessorio","銅色的王冠。告別新手的證明。
接下來才開始！／飾品",,"구리색 왕관. 초보자를 졸업한 증표.
지금부터가 진짜야! /액세서리","Eine bronzene Krone. Ein Beweis, dass du
kein Neuling bist. Super! /Accessoire"
