ID,Japanese,English,Chinese,EnglishCensored,Korean,German
145,"","Mirei's Black Cat Avatar
/Avatar","跟米蕾一起的黑貓化身
／化身","","미레이와 같이 있던 검은 고양이의 아바타
/아바타","Avatar: Mireis schwarze Katze
/Avatar"
146,"","Kamishiro Employee Avatar
/Avatar","神代企業員工化身
／化身","","카미시로 사원의 아바타
/아바타","Avatar: Kamishiro-Mitarbeiter
/Avatar"
147,"","Kamishiro Office Lady Avatar
/Avatar","神代企業OL化身
／化身","","카미시로 OL의 아바타
/아바타","Avatar: Kamishiro-Bürodame
/Avatar"
148,"","Kamishiro Bigwig Avatar
/Avatar","神代企業高層化身
／化身","","카미시로 중역의 아바타
/아바타","Avatar: Kamishiro-Manager
/Avatar"
149,"","Young Man Avatar
/Avatar","年輕男性的化身
／化身","","젊은 남성의 아바타
/아바타","Avatar: Junger Mann
/Avatar"
150,"","Young Man Avatar
/Avatar","年輕男性的化身
／化身","","젊은 남성의 아바타
/아바타","Avatar: Junger Mann
/Avatar"
151,"","Young Man Avatar
/Avatar","年輕男性的化身
／化身","","젊은 남성의 아바타
/아바타","Avatar: Junger Mann
/Avatar"
152,"","Office Lady Avatar
/Avatar","OL大姊姊的化身
／化身","","OL누님의 아바타
/아바타","Avatar: Bürodame
/Avatar"
153,"","Office Lady Avatar
/Avatar","OL大姊姊的化身
／化身","","OL누님의 아바타
/아바타","Avatar: Bürodame
/Avatar"
154,"","Office Lady Avatar
/Avatar","OL大姊姊的化身
／化身","","OL누님의 아바타
/아바타","Avatar: Bürodame
/Avatar"
155,"","Young Woman Avatar
/Avatar","年輕女性的化身
／化身","","젊은 여성의 아바타
/아바타","Avatar: Junge Frau
/Avatar"
156,"","Young Woman Avatar
/Avatar","年輕女性的化身
／化身","","젊은 여성의 아바타
/아바타","Avatar: Junge Frau
/Avatar"
157,"","Young Woman Avatar
/Avatar","年輕女性的化身
／化身","","젊은 여성의 아바타
/아바타","Avatar: Junge Frau
/Avatar"
158,"","Adult Woman Avatar
/Avatar","成年女性的化身
／化身","","성인 여성의 아바타
/아바타","Avatar: Erwachsene
/Avatar"
159,"","Adult Woman Avatar
/Avatar","成年女性的化身
／化身","","성인 여성의 아바타
/아바타","Avatar: Erwachsene
/Avatar"
160,"","Adult Woman Avatar
/Avatar","成年女性的化身
／化身","","성인 여성의 아바타
/아바타","Avatar: Erwachsene
/Avatar"
161,"","Middle-Aged Man Avatar
/Avatar","中年男性的化身
／化身","","중년 남성의 아바타
/아바타","Avatar: Mann mittleren Alters
/Avatar"
162,"","Middle-Aged Man Avatar
/Avatar","中年男性的化身
／化身","","중년 남성의 아바타
/아바타","Avatar: Mann mittleren Alters
/Avatar"
163,"","Middle-Aged Man Avatar
/Avatar","中年男性的化身
／化身","","중년 남성의 아바타
/아바타","Avatar: Mann mittleren Alters
/Avatar"
164,"","Male Student Avatar
/Avatar","男學生的化身
／化身","","남학생의 아바타
/아바타","Avatar: Schüler
/Avatar"
165,"","Male Student Avatar
/Avatar","男學生的化身
／化身","","남학생의 아바타
/아바타","Avatar: Schüler
/Avatar"
166,"","Female Student Avatar
/Avatar","女學生的化身
／化身","","여학생의 아바타
/아바타","Avatar: Schülerin
/Avatar"
167,"","Female Student Avatar
/Avatar","女學生的化身
／化身","","여학생의 아바타
/아바타","Avatar: Schülerin
/Avatar"
168,"","Black Clothes Avatar
/Avatar","黑衣人的化身
／化身","","검은 옷의 아바타
/아바타","Avatar: Schwarze Kleidung
/Avatar"
169,"","Team ""Steam Dealers"" Avatar
/Avatar","隊伍「蒸氣領薪族」的化身
／化身","","팀「스팀리맨」의 아바타
/아바타","Avatar: Team „Steam Dealers“
/Avatar"
170,"","Team ""Masked Maids"" Avatar
/Avatar","隊伍「假面女僕」的化身
／化身","","팀「마스크 메이드」의 아바타
/아바타","Avatar: Team „Masked Maids“
/Avatar"
171,"","Team ""Masked Maids"" Avatar
/Avatar","隊伍「假面女僕」的化身
／化身","","팀「마스크 메이드」의 아바타
/아바타","Avatar: Team „Masked Maids“
/Avatar"
172,"","Team ""Masked Maids"" Avatar
/Avatar","隊伍「假面女僕」的化身
／化身","","팀「마스크 메이드」의 아바타
/아바타","Avatar: Team „Masked Maids“
/Avatar"
173,"","Team ""Rabbit Circle"" Avatar
/Avatar","隊伍「兔籠」的化身
／化身","","팀「래빗 서클」의 아바타
/아바타","Avatar: Team „Rabbit Circle“
/Avatar"
174,"","Team ""Rabbit Circle"" Avatar
/Avatar","隊伍「兔籠」的化身
／化身","","팀「래빗 서클」의 아바타
/아바타","Avatar: Team „Rabbit Circle“
/Avatar"
175,"","Team ""Rabbit Circle"" Avatar
/Avatar","隊伍「兔籠」的化身
／化身","","팀「래빗 서클」의 아바타
/아바타","Avatar: Team „Rabbit Circle“
/Avatar"
176,"","High-Level Hacker Avatar
/Avatar","高級駭客的化身
／化身","","상급 해커의 아바타
/아바타","Avatar: Hochrangiger Hacker
/Avatar"
177,"","High-Level Hacker Avatar
/Avatar","高級駭客的化身
／化身","","상급 해커의 아바타
/아바타","Avatar: Hochrangiger Hacker
/Avatar"
178,"","High-Level Hacker Avatar
/Avatar","高級駭客的化身
／化身","","상급 해커의 아바타
/아바타","Avatar: Hochrangiger Hacker
/Avatar"
179,"","Team ""Black Silver"" Avatar
/Avatar","隊伍「黑銀」的化身
／化身","","팀「블랙 실버」의 아바타
/아바타","Avatar: Team „Black Silver“
/Avatar"
180,"","Team ""Black Silver"" Avatar
/Avatar","隊伍「黑銀」的化身
／化身","","팀「블랙 실버」의 아바타
/아바타","Avatar: Team „Black Silver“
/Avatar"
181,"","Team ""Black Silver"" Avatar
/Avatar","隊伍「黑銀」的化身
／化身","","팀「블랙 실버」의 아바타
/아바타","Avatar: Team „Black Silver“
/Avatar"
182,"","Team ""Akiba Flannel"" Avatar
/Avatar","隊伍「秋葉格紋」的化身
／化身","","팀「아키바 플란넬」의 아바타
/아바타","Avatar: Team „Akiba Flannel“
/Avatar"
183,"","Team ""Akiba Flannel"" Avatar
/Avatar","隊伍「秋葉格紋」的化身
／化身","","팀「아키바 플란넬」의 아바타
/아바타","Avatar: Team „Akiba Flannel“
/Avatar"
184,"","Team ""Akiba Flannel"" Avatar
/Avatar","隊伍「秋葉格紋」的化身
／化身","","팀「아키바 플란넬」의 아바타
/아바타","Avatar: Team „Akiba Flannel“
/Avatar"
185,"","Team ""Ocean Animals"" Avatar
/Avatar","隊伍「海洋動物群」的化身
／化身","","팀「오션 애니멀즈」의 아바타
/아바타","Avatar: Team „Ocean Animals“
/Avatar"
186,"","Team ""Ocean Animals"" Avatar
/Avatar","隊伍「海洋動物群」的化身
／化身","","팀「오션 애니멀즈」의 아바타
/아바타","Avatar: Team „Ocean Animals“
/Avatar"
187,"","Team ""Ocean Animals"" Avatar
/Avatar","隊伍「海洋動物群」的化身
／化身","","팀「오션 애니멀즈」의 아바타
/아바타","Avatar: Team „Ocean Animals“
/Avatar"
188,"","Team ""Cat Ears"" Avatar
/Avatar","隊伍「萌萌貓耳」的化身
／化身","","팀「캣 이어」의 아바타
/아바타","Avatar: Team „Cat Ears“
/Avatar"
189,"","Team ""Cat Ears"" Avatar
/Avatar","隊伍「萌萌貓耳」的化身
／化身","","팀「캣 이어」의 아바타
/아바타","Avatar: Team „Cat Ears“
/Avatar"
190,"","Team ""Cat Ears"" Avatar
/Avatar","隊伍「萌萌貓耳」的化身
／化身","","팀「캣 이어」의 아바타
/아바타","Avatar: Team „Cat Ears“
/Avatar"
191,"","Team ""Legend Angels"" Avatar
/Avatar","隊伍「傳說天使」的化身
／化身","","팀「레전드 천사」의 아바타
/아바타","Avatar: Team „Legend Angels“
/Avatar"
192,"","Team ""Legend Angels"" Avatar
/Avatar","隊伍「傳說天使」的化身
／化身","","팀「레전드 천사」의 아바타
/아바타","Avatar: Team „Legend Angels“
/Avatar"
193,"","Team ""Legend Angels"" Avatar
/Avatar","隊伍「傳說天使」的化身
／化身","","팀「레전드 천사」의 아바타
/아바타","Avatar: Team „Legend Angels“
/Avatar"
194,"","Team ""Muscle Gym"" Avatar
/Avatar","隊伍「肌肉健身房」的化身
／化身","","팀「머슬 짐」의 아바타
/아바타","Avatar: Team „Muscle Gym“
/Avatar"
195,"","Team ""Dust Alliance"" Avatar
/Avatar","隊伍「塵埃同盟」的化身
／化身","","팀「더스트 동맹」의 아바타
/아바타","Avatar: Team „Dust Alliance“
/Avatar"
196,"","Team ""Dust Alliance"" Avatar
/Avatar","隊伍「塵埃同盟」的化身
／化身","","팀「더스트 동맹」의 아바타
/아바타","Avatar: Team „Dust Alliance“
/Avatar"
197,"","Team ""Dust Alliance"" Avatar
/Avatar","隊伍「塵埃同盟」的化身
／化身","","팀「더스트 동맹」의 아바타
/아바타","Avatar: Team „Dust Alliance“
/Avatar"
198,"","Team ""Young at Heart"" Avatar
/Avatar","隊伍「童心」的化身
／化身","","팀「하트 오브 차일드」의 아바타
/아바타","Avatar: Team „Young at Heart“
/Avatar"
199,"","Team ""Young at Heart"" Avatar
/Avatar","隊伍「童心」的化身
／化身","","팀「하트 오브 차일드」의 아바타
/아바타","Avatar: Team „Young at Heart“
/Avatar"
200,"","Team ""Young at Heart"" Avatar
/Avatar","隊伍「童心」的化身
／化身","","팀「하트 오브 차일드」의 아바타
/아바타","Avatar: Team „Young at Heart“
/Avatar"
201,"","Team ""Wheel Lovers"" Avatar
/Avatar","隊伍「輪圈愛好者」的化身
／化身","","팀「휠 애호가」의 아바타
/아바타","Avatar: Team „Wheel Lovers“
/Avatar"
202,"","Team ""Wheel Lovers"" Avatar
/Avatar","隊伍「輪圈愛好者」的化身
／化身","","팀「휠 애호가」의 아바타
/아바타","Avatar: Team „Wheel Lovers“
/Avatar"
203,"","Team ""Wheel Lovers"" Avatar
/Avatar","隊伍「輪圈愛好者」的化身
／化身","","팀「휠 애호가」의 아바타
/아바타","Avatar: Team „Wheel Lovers“
/Avatar"
204,"","Team ""101"" Avatar
/Avatar","隊伍「101」的化身
／化身","","팀「원 오 원」의 아바타
/아바타","Avatar: Team „101“
/Avatar"
205,"","Team ""101"" Avatar
/Avatar","隊伍「101」的化身
／化身","","팀「원 오 원」의 아바타
/아바타","Avatar: Team „101“
/Avatar"
206,"","Team ""101"" Avatar
/Avatar","隊伍「101」的化身
／化身","","팀「원 오 원」의 아바타
/아바타","Avatar: Team „101“
/Avatar"
207,"","Team ""Dinosaurists"" Avatar
/Avatar","隊伍「恐龍教」的化身
／化身","","팀「다이너소어교」의 아바타
/아바타","Avatar: Team „Dinosauristen“
/Avatar"
208,"","Team ""Dinosaurists"" Avatar
/Avatar","隊伍「恐龍教」的化身
／化身","","팀「다이너소어교」의 아바타
/아바타","Avatar: Team „Dinosauristen“
/Avatar"
209,"","Team ""Dinosaurists"" Avatar
/Avatar","隊伍「恐龍教」的化身
／化身","","팀「다이너소어교」의 아바타
/아바타","Avatar: Team „Dinosauristen“
/Avatar"
210,"","Team ""Spike & Shield"" Avatar
/Avatar","隊伍「尖刺與大盾」的化身
／化身","","팀「스파이크&실드」의 아바타
/아바타","Avatar: Team „Spike & Shield“
/Avatar"
211,"","Team ""Spike & Shield"" Avatar
/Avatar","隊伍「尖刺與大盾」的化身
／化身","","팀「스파이크&실드」의 아바타
/아바타","Avatar: Team „Spike & Shield“
/Avatar"
212,"","Team ""Spike & Shield"" Avatar
/Avatar","隊伍「尖刺與大盾」的化身
／化身","","팀「스파이크&실드」의 아바타
/아바타","Avatar: Team „Spike & Shield“
/Avatar"
213,"","Team ""Nakano Stripes"" Avatar
/Avatar","隊伍「中野條紋」的化身
／化身","","팀「나카노 스트라이프스」의 아바타
/아바타","Avatar: Team „Nakano Stripes“
/Avatar"
214,"","Team ""Nakano Stripes"" Avatar
/Avatar","隊伍「中野條紋」的化身
／化身","","팀「나카노 스트라이프스」의 아바타
/아바타","Avatar: Team „Nakano Stripes“
/Avatar"
215,"","Team ""Nakano Stripes"" Avatar
/Avatar","隊伍「中野條紋」的化身
／化身","","팀「나카노 스트라이프스」의 아바타
/아바타","Avatar: Team „Nakano Stripes“
/Avatar"
216,"","Team ""Tokyo Shock Groove"" Avatar
/Avatar","隊伍「東京觸電嗨」的化身
／化身","","팀「도쿄 감전 그루브」의 아바타
/아바타","Avatar: Team „Tokyo Shock Groove“
/Avatar"
217,"","Team ""Tokyo Shock Groove"" Avatar
/Avatar","隊伍「東京觸電嗨」的化身
／化身","","팀「도쿄 감전 그루브」의 아바타
/아바타","Avatar: Team „Tokyo Shock Groove“
/Avatar"
218,"","Team ""Tokyo Shock Groove"" Avatar
/Avatar","隊伍「東京觸電嗨」的化身
／化身","","팀「도쿄 감전 그루브」의 아바타
/아바타","Avatar: Team „Tokyo Shock Groove“
/Avatar"
219,"","Team ""Fire Powers"" Avatar
/Avatar","隊伍「火焰熱力」的化身
／化身","","팀「파이어 파워즈」의 아바타
/아바타","Avatar: Team „Fire Power“
/Avatar"
220,"","Team ""Fire Powers"" Avatar
/Avatar","隊伍「火焰熱力」的化身
／化身","","팀「파이어 파워즈」의 아바타
/아바타","Avatar: Team „Fire Power“
/Avatar"
221,"","Team ""Fire Powers"" Avatar
/Avatar","隊伍「火焰熱力」的化身
／化身","","팀「파이어 파워즈」의 아바타
/아바타","Avatar: Team „Fire Power“
/Avatar"
222,"","Team ""Spread Wings"" Avatar
/Avatar","隊伍「展翅高飛隊」的化身
／化身","","팀「날개 편 부대」의 아바타
/아바타","Avatar: Team „Spread Wings“
/Avatar"
223,"","Team ""Spread Wings"" Avatar
/Avatar","隊伍「展翅高飛隊」的化身
／化身","","팀「날개 편 부대」의 아바타
/아바타","Avatar: Team „Spread Wings“
/Avatar"
224,"","Team ""Spread Wings"" Avatar
/Avatar","隊伍「展翅高飛隊」的化身
／化身","","팀「날개 편 부대」의 아바타
/아바타","Avatar: Team „Spread Wings“
/Avatar"
225,"","Team ""Forest Girls"" Avatar
/Avatar","隊伍「森林女孩」的化身
／化身","","팀「포레스트 걸스」의 아바타
/아바타","Avatar: Team „Forest Girls“
/Avatar"
226,"","Team ""Forest Girls"" Avatar
/Avatar","隊伍「森林女孩」的化身
／化身","","팀「포레스트 걸스」의 아바타
/아바타","Avatar: Team „Forest Girls“
/Avatar"
227,"","Team ""Forest Girls"" Avatar
/Avatar","隊伍「森林女孩」的化身
／化身","","팀「포레스트 걸스」의 아바타
/아바타","Avatar: Team „Forest Girls“
/Avatar"
228,"","Ryuji (Hospital) Avatar
""I'm going to save Erika."" /Avatar","龍司(病人服)的化身
「去救艾莉卡吧」／化身","","류지(환자복)의 아바타
「에리카를 구하러 간다」/아바타","Avatar: Ryuji (Krankenhaus)
„Ich werde Erika retten.“ /Avatar"
229,"","Chitose (Hospital) Avatar
""No time to lie down and sleep."" /Avatar","千歲(病人服)的化身
「不是悠哉睡覺的時候啦」／化身","","치토세(환자복)의 아바타
「느긋하게 자고 있을 때가 아니군」/아바타","Avatar: Chitose (Krankenhaus)
„Keine Zeit für ein Nickerchen.“ /Avatar"
230,"","Fei (Hospital) Avatar
""Yuuko..."" /Avatar","菲(病人服)的化身
「悠子大人……」／化身","","페이(환자복)의 아바타
「유코 씨……」/아바타","Avatar: Fei (Krankenhaus)
„Yuuko ...“ /Avatar"
231,"","K (Main Character) Avatar
""I'll become you."" /Avatar","K(主角)的化身
「由我來成為你」／化身","","K(주인공)의 아바타
「내가 네가 되어주지」/아바타","Avatar: K (Hauptfigur)
„Ich werde zu dir.“ /Avatar"
232,"","K (True Face) Avatar
""...I'm K."" /Avatar","K(素顏)的化身
「……我就是K」／化身","","K(맨얼굴)의 아바타
「……내가 K다」/아바타","Avatar: K (Wahres Gesicht)
„... Ich bin K.“ /Avatar"
300,"","Held from the start.","一開始就持有","","처음부터 소지","Von Anfang an im Besitz."
301,"","Held from the start.","一開始就持有","","처음부터 소지","Von Anfang an im Besitz."
302,"","Held from the start.","一開始就持有","","처음부터 소지","Von Anfang an im Besitz."
303,"","Title for winning the Bronze Cup in the
Offline Colosseum.","在離線競技場
通過「紅銅盃」的稱號","","오프라인 콜로세움에서
「브론즈컵」을 클리어하여 받는 칭호","Titel für Gewinn des Bronze-Cups im
Offline-Kolosseum."
304,"","Title for winning the Silver Cup in the
Offline Colosseum.","在離線競技場
通過「白銀盃」的稱號","","오프라인 콜로세움에서
「실버컵」을 클리어하여 받는 칭호","Titel für Gewinn des Silber-Cups im
Offline-Kolosseum."
305,"","Title for winning the Gold Cup in the
Offline Colosseum.","在離線競技場
通過「黃金盃」的稱號","","오프라인 콜로세움에서
「골드컵」을 클리어하여 받는 칭호","Titel für Gewinn des Gold-Cups im
Offline-Kolosseum."
306,"","Title for winning the Platinum Cup in
the Offline Colosseum.","在離線競技場
通過「白金盃」的稱號","","오프라인 콜로세움에서
「플래티나컵」을 클리어하여 받는 칭호","Titel für Gewinn des Platin-Cups im
Offline-Kolosseum."
307,"","Title for winning the Legendary Cup in
the Offline Colosseum.","在離線競技場
通過「傳說盃」的稱號","","오프라인 콜로세움에서
「레전드컵」을 클리어하여 받는 칭호","Titel für Gewinn des Legenden-Cups im
Offline-Kolosseum."
308,"","Title for winning the Master Cup in the
Offline Colosseum.","在離線競技場
通過「大師盃」的稱號","","오프라인 콜로세움에서
「마스터컵」을 클리어하여 받는 칭호","Titel für Gewinn des Meister-Cups im
Offline-Kolosseum."
310,"","Title for conquering the bottom level of
the Abyss Server.","攻略至深淵伺服器最底層的稱號","","어비스 서버를 최하층까지 공략한 칭호","Titel für Eroberung des untersten Levels
des Abyss-Servers."
311,"","Title for obtaining 1500 Raid Points.","評價點數達到1500的稱號","","레이트 포인트가 1500에 도달한 칭호","Titel für den Erhalt von 1500
Überfallpunkten."
312,"","Title for obtaining 800 Raid Points.","評價點數達到800的稱號","","레이트 포인트가 800에 도달한 칭호","Titel für den Erhalt von 800
Überfallpunkten."
313,"","Title for obtaining 300 Raid Points.","評價點數達到300的稱號","","레이트 포인트가 300에 도달한 칭호","Titel für den Erhalt von 300
Überfallpunkten."
314,"","Title for obtaining 100 Raid Points.","評價點數達到100的稱號","","레이트 포인트가 100에 도달한 칭호","Titel für den Erhalt von 100
Überfallpunkten."
315,"","Early January Achievement Result","1月前半活動的成果報酬","","1월 전반 이벤트 실적 보수","Ergebnisse: Anfang Januar"
316,"","Early September Achievement Result","9月前半活動的成果報酬","","9월 전반 이벤트 실적 보수","Ergebnisse: Anfang September"
317,"","Late May Achievement Result","5月後半活動的成果報酬","","5월 후반 이벤트 실적 보수","Ergebnisse: Ende Mai"
318,"","Late June Achievement Result","6月後半活動的成果報酬","","6월 후반 이벤트 실적 보수","Ergebnisse: Ende Juni"
319,"","Early April Achievement Result","4月前半活動的成果報酬","","4월 전반 이벤트 실적 보수","Ergebnisse: Anfang April"
320,"","Early February Achievement Result","2月前半活動的成果報酬","","2월 전반 이벤트 실적 보수","Ergebnisse: Anfang Februar"
321,"","Late February Achievement Result","2月後半活動的成果報酬","","2월 후반 이벤트 실적 보수","Ergebnisse: Ende Februar"
322,"","Early July Achievement Result","7月前半活動的成果報酬","","7월 전반 이벤트 실적 보수","Ergebnisse: Anfang Juli"
323,"","Early August Achievement Result","8月前半活動的成果報酬","","8월 전반 이벤트 실적 보수","Ergebnisse: Anfang August"
324,"","Early April Achievement Result","4月前半活動的成果報酬","","4월 전반 이벤트 실적 보수","Ergebnisse: Anfang April"
325,"","Late May Achievement Result","5月後半活動的成果報酬","","5월 후반 이벤트 실적 보수","Ergebnisse: Ende Mai"
326,"","Late September Achievement Result","9月後半活動的成果報酬","","9반 후반 이벤트 실적 보수","Ergebnisse: Ende September"
327,"","Late July Achievement Result","7月後半活動的成果報酬","","7월 후반 이벤트 실적 보수","Ergebnisse: Ende Juli"
328,"","Late April Achievement Result","4月後半活動的成果報酬","","4월 후반 이벤트 실적 보수","Ergebnisse: Ende April"
329,"","Late March Achievement Result","3月後半活動的成果報酬","","3월 후반 이벤트 실적 보수","Ergebnisse: Ende März"
330,"","Early December Achievement Result","12月前半活動的成果報酬","","12월 전반 이벤트 실적 보수","Ergebnisse: Anfang Dezember"
331,"","Late October Achievement Result","10月後半活動的成果報酬","","10월 후반 이벤트 실적 보수","Ergebnisse: Ende Oktober"
332,"","Early October Achievement Result","10月前半活動的成果報酬","","10월 전반 이벤트 실적 보수","Ergebnisse: Anfang Oktober"
333,"","Early May Achievement Result","5月前半活動的成果報酬","","5월 전반 이벤트 실적 보수","Ergebnisse: Anfang Mai"
334,"","Late September Achievement Result","9月後半活動的成果報酬","","9반 후반 이벤트 실적 보수","Ergebnisse: Ende September"
335,"","Late November Achievement Result","11月後半活動的成果報酬","","11월 후반 이벤트 실적 보수","Ergebnisse: Ende November"
336,"","Early July Achievement Result","7月前半活動的成果報酬","","7월 전반 이벤트 실적 보수","Ergebnisse: Anfang Juli"
337,"","Early February Achievement Result","2月前半活動的成果報酬","","2월 전반 이벤트 실적 보수","Ergebnisse: Anfang Februar"
338,"","Late November Achievement Result","11月後半活動的成果報酬","","11월 후반 이벤트 실적 보수","Ergebnisse: Ende November"
339,"","Early December Achievement Result","12月前半活動的成果報酬","","12월 전반 이벤트 실적 보수","Ergebnisse: Anfang Dezember"
340,"","Early October Achievement Result","10月前半活動的成果報酬","","10월 전반 이벤트 실적 보수","Ergebnisse: Anfang Oktober"
341,"","Early June Achievement Result","6月前半活動的成果報酬","","6월 전반 이벤트 실적 보수","Ergebnisse: Anfang Juni"
342,"","Late March Achievement Result","3月後半活動的成果報酬","","3월 후반 이벤트 실적 보수","Ergebnisse: Ende März"
343,"","Late December Achievement Result","12月後半活動的成果報酬","","12월 후반 이벤트 실적 보수","Ergebnisse: Ende Dezember"
344,"","Late August Achievement Result","8月前半活動的成果報酬","","8월 후반 이벤트 실적 보수","Ergebnisse: Ende August"
345,"","Early May Achievement Result","5月前半活動的成果報酬","","5월 전반 이벤트 실적 보수","Ergebnisse: Anfang Mai"
346,"","Late November Achievement Result","11月後半活動的成果報酬","","11월 후반 이벤트 실적 보수","Ergebnisse: Ende November"
347,"","Early November Achievement Result","11月前半活動的成果報酬","","11월 전반 이벤트 실적 보수","Ergebnisse: Anfang November"
348,"","Early January Achievement Result","1月前半活動的成果報酬","","1월 전반 이벤트 실적 보수","Ergebnisse: Anfang Januar"
349,"","Early February Achievement Result","2月前半活動的成果報酬","","2월 전반 이벤트 실적 보수","Ergebnisse: Anfang Februar"
350,"","Late June Achievement Result","6月後半活動的成果報酬","","6월 후반 이벤트 실적 보수","Ergebnisse: Ende Juni"
351,"","Late June Achievement Result","6月後半活動的成果報酬","","6월 후반 이벤트 실적 보수","Ergebnisse: Ende Juni"
352,"","Late October Achievement Result","10月後半活動的成果報酬","","10월 후반 이벤트 실적 보수","Ergebnisse: Ende Oktober"
353,"","Late December Achievement Result","12月後半活動的成果報酬","","12월 후반 이벤트 실적 보수","Ergebnisse: Ende Dezember"
354,"","Late August Achievement Result","8月後半活動的成果報酬","","8월 후반 이벤트 실적 보수","Ergebnisse: Ende August"
355,"","Early January Achievement Result","1月前半活動的成果報酬","","1월 전반 이벤트 실적 보수","Ergebnisse: Anfang Januar"
356,"","Late August Achievement Result","8月後半活動的成果報酬","","8월 후반 이벤트 실적 보수","Ergebnisse: Ende August"
357,"","Early July Achievement Result","7月前半活動的成果報酬","","7월 전반 이벤트 실적 보수","Ergebnisse: Anfang Juli"
358,"","Early November Achievement Result","11月前半活動的成果報酬","","11월 전반 이벤트 실적 보수","Ergebnisse: Anfang November"
359,"","Early August Achievement Result","8月前半活動的成果報酬","","8월 전반 이벤트 실적 보수","Ergebnisse: Anfang August"
360,"","Late March Achievement Result","3月後半活動的成果報酬","","3월 후반 이벤트 실적 보수","Ergebnisse: Ende März"
361,"","Late January Achievement Result","1月後半活動的成果報酬","","1월 후반 이벤트 실적 보수","Ergebnisse: Ende Januar"
362,"","Late May Achievement Result","5月後半活動的成果報酬","","5월 후반 이벤트 실적 보수","Ergebnisse: Ende Mai"
363,"","Early March Achievement Result","3月前半活動的成果報酬","","3월 전반 이벤트 실적 보수","Ergebnisse: Anfang März"
364,"","Early October Achievement Result","10月前半活動的成果報酬","","10월 전반 이벤트 실적 보수","Ergebnisse: Anfang Oktober"
365,"","Late July Achievement Result","7月後半活動的成果報酬","","7월 후반 이벤트 실적 보수","Ergebnisse: Ende Juli"
366,"","Early September Achievement Result","9月前半活動的成果報酬","","9월 전반 이벤트 실적 보수","Ergebnisse: Anfang September"
367,"","Late December Achievement Result","12月後半活動的成果報酬","","12월 후반 이벤트 실적 보수","Ergebnisse: Ende Dezember"
368,"","Late October Achievement Result","10月後半活動的成果報酬","","10월 후반 이벤트 실적 보수","Ergebnisse: Ende Oktober"
369,"","Early June Achievement Result","6月前半活動的成果報酬","","6월 전반 이벤트 실적 보수","Ergebnisse: Anfang Juni"
370,"","Late April Achievement Result","4月後半活動的成果報酬","","4월 후반 이벤트 실적 보수","Ergebnisse: Ende April"
371,"","Late February Achievement Result","2月後半活動的成果報酬","","2월 후반 이벤트 실적 보수","Ergebnisse: Ende Februar"
372,"","Early June Achievement Result","6月前半活動的成果報酬","","6월 전반 이벤트 실적 보수","Ergebnisse: Anfang Juni"
373,"","Late September Achievement Result","9月後半活動的成果報酬","","9월 후반 이벤트 실적 보수","Ergebnisse: Ende September"
374,"","Early December Achievement Result","12月前半活動的成果報酬","","12월 전반 이벤트 실적 보수","Ergebnisse: Anfang Dezember"
375,"","Early March Achievement Result","3月前半活動的成果報酬","","3월 전반 이벤트 실적 보수","Ergebnisse: Anfang März"
376,"","Early November Achievement Result","11月前半活動的成果報酬","","11월 전반 이벤트 실적 보수","Ergebnisse: Anfang November"
377,"","Early April Achievement Result","4月前半活動的成果報酬","","4월 전반 이벤트 실적 보수","Ergebnisse: Anfang April"
378,"","Early May Achievement Result","5月前半活動的成果報酬","","5월 전반 이벤트 실적 보수","Ergebnisse: Anfang Mai"
379,"","Late February Achievement Result","2月後半活動的成果報酬","","2월 후반 이벤트 실적 보수","Ergebnisse: Ende Februar"
380,"","Early August Achievement Result","8月前半活動的成果報酬","","8월 전반 이벤트 실적 보수","Ergebnisse: Anfang August"
381,"","Late January Achievement Result","1月後半活動的成果報酬","","1월 후반 이벤트 실적 보수","Ergebnisse: Ende Januar"
382,"","Late January Achievement Result","1月後半活動的成果報酬","","1월 후반 이벤트 실적 보수","Ergebnisse: Ende Januar"
383,"","Late April Achievement Result","4月後半活動的成果報酬","","4월 후반 이벤트 실적 보수","Ergebnisse: Ende April"
384,"","Early March Achievement Result","3月前半活動的成果報酬","","3월 전반 이벤트 실적 보수","Ergebnisse: Anfang März"
385,"","Late July Achievement Result","7月後半活動的成果報酬","","7월 후반 이벤트 실적 보수","Ergebnisse: Ende Juli"
386,"","Early September Achievement Result","9月前半活動的成果報酬","","9월 전반 이벤트 실적 보수","Ergebnisse: Anfang September"
387,"","Buy at Coin Shop","在硬幣商店購買","","코인숍에서 구입","Im Münzladen zu kaufen."
388,"","Buy at Coin Shop","在硬幣商店購買","","코인숍에서 구입","Im Münzladen zu kaufen."
389,"","Buy at Coin Shop","在硬幣商店購買","","코인숍에서 구입","Im Münzladen zu kaufen."
390,"","Buy at Coin Shop","在硬幣商店購買","","코인숍에서 구입","Im Münzladen zu kaufen."
391,"","Buy at Coin Shop","在硬幣商店購買","","코인숍에서 구입","Im Münzladen zu kaufen."
392,"","Buy at Coin Shop","在硬幣商店購買","","코인숍에서 구입","Im Münzladen zu kaufen."
393,"","Buy at Coin Shop","在硬幣商店購買","","코인숍에서 구입","Im Münzladen zu kaufen."
394,"","Buy at Coin Shop","在硬幣商店購買","","코인숍에서 구입","Im Münzladen zu kaufen."
395,"","Buy at Coin Shop","在硬幣商店購買","","코인숍에서 구입","Im Münzladen zu kaufen."
