ID,Japanese,English,Chinese,EnglishCensored,Korean,German
3529,,"Se tornassi indietro nel tempo, ti
incontrerei da bambino. Saremmo ancora amici, vero?","如果能讓時光倒轉，我想去見以前的你
即使相遇的時間點不同，我們肯定還是能成為朋友吧？",,"만일 시간을 돌릴 수 있다면 옛날의 당신을 만나고 싶어.
만난 시기가 달라도 분명 친구가 될 수 있겠지?","Auf einer Zeitreise würde ich dich als
Kind besuchen. Wir wären doch Freunde?"
3530,,"Sembra che Harajuku sia un posto molto gettonato per
le ragazze umane! Scommetto che è perfetto per lo shopping.","不是聽說有個叫原宿的地方，
是年輕女孩的聖地嗎！　我想去血拼",,"젊은 아가씨의 성지, 하라주쿠라는 곳이 있다지 뭐야!
꼭 쇼핑하러 가보고 싶어.","Harajuku scheint Menschenmädchen anzu-
locken! Dort kann man sicher gut shoppen."
3601,,"Sono contento che tu sia stato il mio
domatore. Ci stavo solo pensando, tutto qui.","很慶幸是由你來培育我。或許你會覺得
很唐突，但我一直都是這樣想的唷",,"당신이 키워줘서 다행이야. 갑작스럽다고 생각할지도
모르겠지만, 계속 그렇게 생각하고 있었어.","Ich bin froh, dass du mein Zähmer bist.
Musste nur gerade daran denken."
3602,,"Vorrei poter passare più tempo con
te... Pensi che potrei venire con te?","如果能更長時間地在你身旁度過
不知道有多好呢……你願意帶我一起走嗎？",,"좀 더 오랜 시간, 당신 가까이에서 지낸다면
얼마나 좋을까… 함께 데려가 주지 않겠습니까?","Ich wünschte, ich hätte mehr Zeit mit
dir ... Könnte ich dich begleiten?"
3603,,"Mi chiedo perché la maggior parte dei miei
sogni recenti riguardino te. Almeno sono belli.","為什麼呢？我覺得最近總是
夢見你。真是令人無比開心呢",,"어째서인지 최근 당신의 꿈만 꾸고 있다는 기분이
듭니다. 정말 기쁘네요.","Warum tauchst du dauernd in meinen
Träumen auf? Zumindest sind es gute."
3604,,"È fastidioso non poter venire a
trovarti quando voglio. Quando torni?","在想見到你的時候卻無法去見你，真是不方便
你下次什麼時候會到這裡來呢？",,"만나고 싶을 때 만나지 못하는 것은 불편하군요.
다음엔 언제 이곳으로 와 주실 건가요?","Schrecklich, dass ich dich nicht sehen
kann. Wann kommst du wieder?"
3605,,"Mi chiedo sempre come stai... Ora
DigiLine è assolutamente necessario per me!","因為很在意你的情形……不知何時
數碼連線已成了我無法放手的工具",,"당신의 상태가 신경쓰여서…디지라인이
언제부턴가 손에서 놓을 수 없는 툴이 되어버렸습니다.","Ich frage mich immer, wie es dir geht.
Digiline ist unentbehrlich geworden!"
3606,,"Sai, di tutto il cibo che ricevo,
quello che offri tu è il migliore!",食物果然還是你給我的最美味,,역시 식사는 당신이 주는 것이 가장 좋군요.,"Weißt du, von all dem Essen, das ich
bekomme, ist deins das beste!"
3607,,"C'è pericolo fuori? Non posso fare a
meno di preoccuparmi... Voglio proteggerti!","你在外頭沒有遭遇危險吧？　我非常
擔心你的安危。如果能在你身旁保護你就好了……",,"밖에서 위험에 처하진 않습니까? 당신의 신변이 걱정되어 
견딜 수 없습니다. 곁에서 지킬 수 있다면 좋을 텐데","Ist es gefährlich draußen? Ich mache mir
nur Sorgen ... Ich will dich beschützen!"
3608,,"Non fraintendetemi, adoro viaggiare con
voi! Lasciare Mirei mi rende solo triste...","我想陪著你去冒險的想法沒有改變
但要和米蕾分開，讓我覺得很寂寞",,"당신의 모험에 따라가고 싶은 마음은 변치 않았습니다만,
미레이와 떨어지는 것은 쓸쓸하군요.","Versteh es nicht falsch, es ist toll mit
dir! Ich bin nur traurig wegen Mirei ..."
3609,,"Un lavoro da assistente investigativo sembra
degno di nota! Pensi che potrei aiutarti anch'io?","偵探助手似乎是很有意義的工作呢
你願意讓我擔任助手嗎？",,"탐정의 조수는 역시 보람이 있는 일인 것 같네요.
당신의 조수, 맡겨주지 않겠습니까?","Die Arbeit eines Hilfsdetektivs klingt
spannend! Könnte ich dir auch helfen?"
3610,,"Ultimamente sono in gran forma. Deve
essere per quanto mi alleno per te!","最近身體狀況相當良好。肯定是
為了你而拼命鍛鍊的原因吧",,"요즘 몸 상태가 좋습니다. 당신을 위해서라고 생각해
열심히 단련했기 때문이겠죠.","Ich bin neuerdings in Topform. Bestimmt
weil ich für dich so hart trainiere!"
3611,,"Non è cambiato niente, vero? Per favore, non
prenderti un raffreddore. Voglio vedere il tuo sorriso!","你一切如常嗎？　請小心別感冒了
因為你最適合充滿活力的笑容了",,"별고 없으십니까? 감기에 걸리지 말아주세요.
당신은 건강하게 웃고 있는 것이 최고니까요.","Alles wie immer, oder? Bitte erkälte
dich nicht. Ich will dich lächeln sehen!"
3612,,"Voglio preparare il tuo piatto preferito!
Preparerò qualcosa che amerai sicuramente.","我想做些你喜歡的菜
為了讓你開心，我會做出美味的料理的",,"당신이 좋아하는 음식을 만들어주고 싶습니다.
기쁘게 받아주도록 맛있는 것을 만들게요.","Ich will dein Lieblingsessen machen! Ich
koche was, das dir bestimmt schmeckt."
3613,,"Lo sviluppo è davvero divertente, amico! Se creo un
buon oggetto, mi faresti i complimenti?","開發是相當有趣的工作
如果做出有用的道具，你會稱讚我嗎？",,"개발은 무척 재미있는 작업이군요.
혹시 좋은 아이템이 만들어진다면 칭찬해 주시겠습니까?","Entwickeln ist echt cool! Lobst du mich,
wenn ich ein gutes Item mache?"
3614,,"Sono molto più forte ora di quando sono
arrivata qui, grazie a te e Mirei!","和最初來到這裡時相比，我覺得自己變強了許多
這也是多虧了你和米蕾小姐，謝謝你們",,"처음 왔을 때와 비교해 제법 강해진 것이 느껴집니다.
당신이나 미레이 씨의 덕분이죠. 감사합니다.","Ich bin viel stärker als früher. Das
verdanke ich dir und Mirei!"
3615,,"Se fossi umano, vorrei essere tuo amico! O non
sarebbe fantastico avere una famiglia?","如果能變成人類，我想成為你的朋友。
如果是變成更親近的家人也沒關係",,"만약 인간이 될 수 있다면 당신의 친구가 되고 싶습니다.
더 가까운 가족이라도 상관없습니다만.","Als Mensch wäre ich gern dein Freund!
Oder sogar mit dir verwandt!"
3616,,"Voglio che tu ascolti questa canzone. L'ho
scritta io, quindi è piuttosto rozza, ma...","我想讓你聽一首歌。因為是自己做的曲子，
所以我想還不夠成熟……你願意聽看看嗎？",,"당신이 들어줬으면 하는 노래가 있습니다. 자작 노래라
서투르긴 합니다만… 들어주시겠습니까?","Ich möchte, dass du diesen Song anhörst.
Er ist von mir, etwas unfertig, aber ..."
3617,,"Oggi tempo fantastico! Stasera la luna
e le stelle saranno sicuramente bellissime.","今天這裡也是好天氣喔。這種好天氣的夜晚，
一定能看到美麗的月亮和無數的星星",,"오늘도 이곳은 좋은 날씨입니다. 이런 날 밤은 분명
아름다운 달이나 별을 잔뜩 볼 수 있겠죠.","Tolles Wetter heute! Heute Nacht werden
Mond und Sterne sicher richtig strahlen."
3618,,"Se qualcosa ti dà fastidio, non esitare a
parlarne. Forse posso aiutarti!","如果有什麼煩惱，請盡管找我商量喔
我或許能幫上忙",,"만약 고민을 안고 있다면 사양말고 상의해주세요.
힘이 되어드릴 수 있을지도 모릅니다.","Wenn du Sorgen hast, sprich mit mir. Ich
kann dir vielleicht helfen!"
3619,,"Presto giocheremo a nascondino.
Volete unirvi a noi? Saranno tutti entusiasti!","改天我要和農場島的大家一起玩捉迷藏
你也來參加吧？　大家肯定會很開心的",,"이번에 팜의 모두와 같이 숨바꼭질을 합니다.
당신도 참가하지 않겠습니까? 모두들 분명 기뻐할겁니다.","Bald spielen wir Verstecken. Willst du
mitmachen? Die anderen wären begeistert!"
3620,,"Ho fatto una collana con i fiori
dell'isola! Mi lasceresti dartela?","剛才我用島上的花做了一條項鍊
我想送給你……你願意收下嗎？",,"아까 섬에서 꽃으로 목걸이를 만들어 봤습니다.
당신에게 드리고 싶습니다만… 받아주시겠습니까?","Ich habe eine Kette aus Inselblumen
gemacht. Darf ich sie dir schenken?"
3621,,"A volte si può vedere un arcobaleno sull'isola.
Spero che riusciremo a vederlo!","橫跨這座島的幸福彩虹……據說偶爾能見到這幅光景
希望是跟農場島的大家和你一起見到呢",,"이 섬에 걸리는 행복의 무지개…드물게 보이는 광경이라더군요.
볼 때는 팜의 모두나 당신과 함께 있고 싶습니다.","Gelegentlich gibt es einen Regenbogen
auf der Insel! Ich hoffe, wir sehen ihn!"
3622,,"Resterò con te se mai ti mancherà la tua mamma.
Quindi non trattenerti, fammelo sapere!","如果你因為和母親分離而感到寂寞
我可以陪著你。請盡管依靠我吧",,"혹시 어머님과 떨어져 쓸쓸하게 느껴진다면 같이
있어드리겠습니다. 부디 사양말고 기대주세요.","Ich bleibe bei dir, wenn du mal deine
Mutter vermisst. Sag einfach Bescheid!"
3623,,"L'amicizia non ha niente a che fare con la specie!
Grazie per avermelo insegnato.","要成為朋友，和種族不同什麼的沒有關係呢
我發自內心地感謝告訴我這一點的你喔",,"친구가 되는 것에는 종족의 차이같은 건 관계 없죠.
그걸 가르쳐준 당신에게 마음 속으로부터 감사를 드립니다.","Freundschaft hat nichts mit der Spezies
zu tun! Du hast mir das gezeigt. Danke!"
3624,,"Anche l'allenamento più duro sembra
una passeggiata quando penso a te. Facciamolo!","即使是辛苦的訓練，只要想到你，就不會
覺得辛苦了。好了，今天也要加油",,"힘든 트레이닝도 당신을 생각하면 괴로움 따윈
없습니다. 자아, 오늘도 힘내서 가보겠습니다.","Selbst das härteste Training ist ein
Leichtes, wenn ich an dich denke. Los!"
3625,,"Non sarebbe meraviglioso se gli umani di tutto il
mondo facessero amicizia con i Digimon?","全世界的人類和數碼寶貝，都建立起能稱為
朋友的關係……這樣的未來，你不覺得很美好嗎？",,"전 세계의 사람과 디지몬이 친구로 불릴 관계가 된다… 
미래에 그렇게 되면 멋지겠다고 생각되지 않습니까?","Wäre es nicht toll, wenn alle Menschen
Freunde der Digimon wären?"
3626,,"Ciao, come va? Scusa se ti ho
contattato all'improvviso, mi andava proprio così.","你好，近況如何呢？　不好意思，沒有什麼
重要的事還跟你聯絡。我只是很在意你的近況　",,"안녕하세요. 상태는 어떻습니까? 별 용건도 없는데
연락해서 죄송합니다. 신경이 쓰여서요.","Hey, wie läuft’s? Tut mir leid, dass ich
dich überrumple. Mir war einfach danach."
3627,,"Che ne dici di festeggiare il tuo compleanno quest'anno?
Voglio unirmi al tuo giorno speciale!","今年可以一起慶祝你的生日嗎？
你重要的日子，我想和你在一起",,"당신의 생일, 올해는 같이 축하해도 괜찮을까요?
당신의 소중한 날에 함께 있고 싶습니다.","Wie wär’s, wenn wir dieses Jahr deinen
Geburtstag feiern? Ich wär gern dabei!"
3628,,"Che ne dici di fare una passeggiata la prossima volta?
Camminare insieme sarà sicuramente divertente!","方便的話，改天一起在鎮上散步吧？
即使只是一起行走，我想肯定也很愉快",,"괜찮으시다면 이번에 같이 마을을 걸어보지 않겠습니까?
같이 걷기만 해도 분명 즐거울 거라고 생각합니다.","Wollen wir nächstes Mal spazieren gehen?
Zusammen macht das sicher Riesenspaß!"
3629,,"Se facessi un salto nel passato, farei amicizia con te da bambino.
Pensi che succederebbe?","如果能穿越時空，我想見見幼年時期的你
即使在不同的時代相遇，還是能成為朋友吧？",,"시공이동이 가능하다면 어린 시절 당신을 만나고 싶습니다.
다른 시기에 만나더라도 친구가 될 수 있겠죠?","Bei einer Zeitreise würde ich mich mit
dir als Kind anfreunden. Was meinst du?"
3630,,"Ho sentito dire che Sugano è la mecca degli
anziani. Deve essere un posto carino e accogliente, vero?","聽說有個叫巢鴨的地方，是年長者的聖地
我想那應該是氣氛柔和，相當舒適的地方吧",,"노인의 성지, 스가모라는 곳이 있다고 들었습니다.
필시 부드러운 분위기에 마음 편한 장소겠죠.","Sugano soll bei älteren Leuten beliebt
sein. Dort muss es schön sein, was?"
3701,,"Grazie, è davvero bello sentirlo! Non vedo l'ora di vedere cosa
succederà in futuro!","謝謝，你能這樣想，讓我好開心
今後也請多多指教喔！",,"고마워. 그렇게 생각해줘서 기뻐.
앞으로도 잘 부탁해!","Danke, das höre ich gern! Ich freue mich
schon!"
3702,,"Sono felice di sentirlo.
Ok, la prossima volta andiamo insieme!",好開心，那改天一起去吧！,,기쁜걸. 그러면 다음에 같이 가자!,"Das freut mich. Okay, nächstes Mal gehen
wir zusammen!"
3703,,"Ti sono apparsa in sogno?
È piuttosto bello.",我出現在你的夢裡？　總覺得好高興呢,,꿈에 나왔어? 어쩐지 기쁘네.,"Du hast von mir geträumt? Das ist
irgendwie cool."
3704,,Tornerò a trovarti!,我馬上會再去見你的！,,또 바로 만나러 갈게!,Ich besuche dich wieder!
3705,,"Anche a me fa sempre piacere ricevere un
messaggio da te!","我也是一直很期待
你傳來訊息唷！",,"이쪽도 네가 보내는 메시지를
언제나 기대하고 있어!","Ich freue mich auch über Nachrichten
von dir!"
3706,,"Fantastico! Ne porterò ancora un po' la
prossima volta.",好高興，我改天再帶過去喔,,기뻐. 다음번에 가지고 갈게.,"Das ist toll! Nächstes Mal bringe ich
mehr mit."
3707,,"Sono felice che tu la pensi così.
Mi dispiace di farti preoccupare!","你的這份心意，讓我好開心
抱歉總是讓你擔心了",,"그 마음이 굉장히 기쁜걸.
항상 걱정을 끼쳐서 미안해.","Schön, dass du das sagst. Tut mir leid,
dass du dir Sorgen machst!"
3708,,"Se solo venisse anche Mirei, vero?
Che ne dici di chiedere quando le cose si saranno calmate?","如果能和米蕾小姐一起冒險就好了
等哪天事情告一段落，再問問看吧",,"아예 미레이 씨와도 모험이 가능하다면 좋을텐데.
언젠가 차분하게 물어볼까.","Wenn Mirei doch auch mitkommen würde,
oder? Vielleicht fragen wir sie später?"
3709,,"Vuoi diventare un investigatore?
Ok, lascio che te ne occupi la prossima volta!","你對偵探有興趣？
我想想，改天再拜託你看看吧",,"탐정에 흥미가 있어?
그런가, 다음에 다음에 맡겨볼까.","Du willst ein Detektiv werden? Gut,
nächstes Mal bist du dran!"
3710,,"Ah sì? Bravo, continua così!","這樣啊，太好了呢
今後也維持這樣繼續鍛鍊吧",,"그렇구나. 다행이네.
앞으로도 그 기세로 단련해 나가자.","Ach ja? Freut mich für dich, weiter so!"
3711,,"Anche oggi sto bene.
Grazie per avermelo chiesto!",我今天也很有精神，謝謝你替我操心,,오늘도 건강하게 있어. 걱정해줘서 고마워.,"Mir geht’s heute auch gut.
Danke für die Nachfrage!"
3712,,"Sembra fantastico! Chissà cosa dovrei chiedere?",這可真令人高興，我該提出什麼要求呢？,,그건 기쁜걸. 뭘 주문해볼까?,"Das klingt toll! Was soll ich mir bloß
wünschen?"
3713,,"Certo, certo! Mi piacerebbe un oggetto utile.",嗯，當然！　如果做出了有用的道具，我會很開心,,"응, 물론! 도움이 되는 아이템이면 기쁘겠는걸.","Ja, natürlich! Ich würde mich über ein
nützliches Item freuen!"
3714,,"Questi sono i risultati di tutto il
vostro duro lavoro! Continuiamo così!",這是你努力的成果。今後也一起加油吧！,,네가 노력한 결과야. 앞으로도 같이 힘내자!,"Das ist das Ergebnis deiner ganzen
harten Arbeit! Weiter so!"
3715,,"Se fossimo una famiglia, ogni giorno
sarebbe così divertente!",如果你是我的家人，一定每天都很愉快！,,네가 가족이라면 매일매일 굉장히 즐겁겠지!,"Wären wir eine Familie hätten wir jeden
Tag eine Menge Spaß!"
3716,,"Certo! Verrò ad ascoltarlo.
Non vedo l'ora!",當然好呀！　我很期待去聽你的歌,,물론이야! 들으러 가는걸 기대하고 있을게.,"Natürlich höre ich es mir an. Ich freu
mich schon darauf!"
3717,,"Non ho mai visto il cielo di DigiFarm di notte...
Scommetto che è davvero bello.","我從沒看過數碼農場的夜空呢……
一定很美吧",,"디지팜의 밤하늘은 본 적이 없었네…
분명 굉장히 예쁘겠지.","Ich habe noch nie den Nachthimmel dort
gesehen. Er ist sicher schön."
3718,,"Grazie per l'attenzione! Se mai mi sentissi giù,
averti lì mi rasserenerebbe.","你在擔心我呀，謝謝
即使遇到挫折，有你在的話，我就會很放心",,"걱정해주고 있었구나. 고마워.
우울한 일이 있어도 네가 있어준다면 든든한걸.","Sehr lieb von dir! Wenn ich mal traurig
bin, munterst du mich bestimmt auf."
3719,,"Giocare a nascondino insieme sembra super divertente!
Certo che mi unisco a voi.","在農場島和大家捉迷藏，一定很有趣！
嗯，我好想參加",,"팜에서 모두와 숨바꼭질이라니 틀림없이 즐겁겠지!
응, 꼭 참가하고 싶어.","Verstecken spielen macht bestimmt Spaß!
Natürlich mache ich mit."
3720,,"Davvero? Fantastico, grazie mille!
Tornerò presto alla fattoria!","送給我？　好高興，謝謝你
我最近會去農場島一趟！",,"주는거야? 기쁜걸. 고마워.
조만간 팜으로 갈게!","Ach ja? Das ist toll, vielen Dank! Ich
komme bald wieder auf die Farm!"
3721,,"Un arcobaleno, eh? Scommetto che è bellissimo...
Scommetto che un giorno lo vedremo tutti insieme.","幸福的彩虹嗎？肯定是非常漂亮的彩虹
總有一天要大家一起去看唷",,"행복의 무지개인가. 분명 굉장히 아름다운 무지개겠지.
언젠가 꼭 모두와 보자.","Ein Regenbogen, ja? Er ist sicher schön.
Bestimmt sehen wir ihn alle zusammen."
3722,,"Grazie per esserti preoccupato per me.
Ma non sono solo","謝謝你為我掛心，但我並不寂寞喔
因為即使分開，大家也一直和我在一起",,"걱정해줘서 고마워. 그렇지만 외롭진 않아.
떨어져 있어도 모두와 언제나 함께니까.","Sehr lieb von dir. Aber ich bin nicht
einsam. Ihr seid ja alle bei mir!"
3723,,"Assolutamente sì! Umani e
Digimon si capiranno sicuramente un giorno!","嗯，絕對會有那一天的
總有一天，其他人類和數碼寶貝也能理解的話就好了呢",,"응, 틀림없이 그래.
다른 인간과 디지몬도 언젠가 알아줬으면 좋겠어.","Ganz bestimmt! Menschen und Digimon
werden sich eines Tages gut verstehen!"
3724,,"Sarei felicissimo se diventassi più forte!
Tifo per te, fai del tuo meglio!","你變強的話，我會非常高興的
我會支持你，加油喔！",,"네가 강해진다는건 굉장히 기쁜걸.
응원하고 있으니까 힘내!","Ich bin begeistert, wenn du stärker
wirst! Ich feuere dich an, gib alles!"
3725,,"Sarebbe un futuro meraviglioso.
Anche solo pensarci mi rende felice.","如果未來真是如此，感覺非常棒呢
你會這樣想，讓我總覺得很開心",,"그런 미래가 온다면 굉장히 멋지겠지.
네가 그렇게 생각해 준다는 것이 어쩐지 기뻐.","Das wäre eine schöne Zukunft. Sogar wenn
du daran denkst, bin ich ganz glücklich."
3726,,"Oggi sto bene come sempre!
Spero che tutti in fattoria stiano bene.",我今天也很有精神，希望你和農場島的大家也都很有活力,,"오늘도 건강하게 있어. 
너나 팜의 모두도 잘 있었으면 좋겠다.","Mir geht’s heute gut wie immer! Ich
hoffe, auf der Farm geht es allen gut."
3727,,Sarebbe fantastico passare il compleanno con voi!,和你們一起過生日嗎？聽起來好有趣！,,너희들과 함께 보내는 생일인가. 즐거울 것 같아!,Ein Geburtstag mit euch wäre lustig!
3728,,"Sarebbe fantastico!
Mi prenderò un po' di tempo per rilassarci.","好呀
改天我空出時間，一起悠哉放鬆吧",,"그거 좋은데.
다음에 시간을 낼 테니 같이 느긋하게 지내자.","Das wäre schön! Dann könnten wir uns
etwas zurücklehnen."
3729,,"Che sia passato o futuro,
diventerei sempre amico tuo!","即使和你相遇的是過去的我，或是再未來
一點的我，肯定都會想和你成為朋友的！",,"만난 것이 옛날의 나나 더 미래의 나여도
분명 너와 친구가 되고 싶다고 생각할거야!","Ob in der Vergangenheit oder Zukunft,
ich wäre immer mit dir befreundet!"
3730,,"Ti interessa il Giappone ora, eh?
Fare una passeggiata insieme un giorno sarebbe divertente!","你對日本有興趣呀
什麼時候能和你一起去就好了呢，肯定相當有趣！",,"일본에 흥미를 가져줬구나.
언젠가 같이 걸었으면 좋겠다. 분명 굉장히 즐거울거야!","Du interessierst dich wohl für Japan?
Wir sollten uns mal zusammen umschauen!"
4001,,"È ora del quiz! Come si chiama la macchina importante
che ti avvolge la testa?","問答題！　你纏繞在頭上的重要機器……
它的名字是什～麼？",,"퀴즈! 네가 머리에 두르고 있는 중요한 기계…
그것의 이름은 뭐―게?","Quizzeit! Wie heißt der wichtige Apparat
an deinem Kopf?"
4002,,"È ora del quiz! Chi è il capo dell'agenzia
investigativa Kuremi?","問答題！　暮海偵探事務所
所長的名字是什～麼？",,"퀴즈! 쿠레미 탐정사무소의 소장의 이름
뭐―게?","Quizzeit! Wer leitet das Detektivbüro
Kuremi?"
4003,,"È ora del quiz! Omnimon ____ può
digievolvere da BlackWarGreymon. Cosa c'è dentro ____?","問答題！　可以由黑暗戰鬥暴龍獸
進化而成的○奧米加獸。○應填入什麼字？",,"퀴즈! 블랙워그레이몬에서 진화 가능한
오메가몬 ○○○. ○○○에는 뭐가 들어갈까?","Quizzeit! Omnimon ____ kann aus
BlackWarGreymon digitieren. Fülle aus!"
4004,,"È ora del quiz! Quanti Digimon ci sono nei
Cavalieri Reali, i guardiani del Mondo Digitale?","問答題！　有數碼世界守護神之稱的
皇家騎士，是由幾隻數碼寶貝組成？",,"퀴즈! 디지털 월드의 수호신으로 불리는
로얄 나이츠는 몇 마리의 디지몬으로 구성될까?","Quizzeit! Wie viele Digimon sind Royal
Knights, Hüter der Digitalen Welt?"
4005,,"È ora del quiz! Quanti Digimon di tipo virus
ci sono attualmente nei Royal Knights?","問答題！　皇家騎士當中
目前有幾隻病毒種的數碼寶貝？",,"퀴즈! 로얄 나이츠에 바이러스 종 
디지몬은 현재 몇 마리 있을까요?","Quizzeit! Wie viele Virus-Digimon sind
zurzeit bei den Royal Knights?"
4006,,"È ora del quiz! Qual è la mossa speciale di Gallantmon,
quella in cui si lancia con una lancia?","問答題！　紅蓮騎士獸操縱長槍
使出的必殺技名稱是？",,"퀴즈! 듀크몬이 창을 써서 사용하는
필살기의 이름이 뭐―게?","Quizzeit! Bei welchem Spezialmove setzt
Gallantmon einen Speer ein?"
4007,,È ora del quiz! Come si chiama la lancia di Craniamon?,"問答題！　顱骨獸擁有的
長槍的名字是？",,"퀴즈! 크레니엄몬이 가진 
창의 이름이 뭐―게?",Quizzeit! Wie heißt Craniamons Speer?
4008,,"È ora del quiz! Quanti piedi ha Kentaurosmon?",問答題！　八腳馬獸有幾隻腳？,,퀴즈! 슬레이프몬의 다리는 몇 개일까?,"Quizzeit! Wie viele Füße hat
Kentaurosmon?"
4009,,"È ora del quiz! Che tipo di esame è
quello per diventare Cavaliere Reale?","問答題！　身為皇家騎士的
艾克薩獸，是什麼種族？",,"퀴즈! 로얄 나이츠인 
엑자몬의 종족은 뭐―게?","Quizzeit! Welchem Typus gehört
Royal Knight Examon an?"
4010,,"È ora del quiz! A quale generazione appartiene
il Cavaliere Reale Alphamon?","問答題！　身為皇家騎士的
阿爾法獸，是什麼世代？",,"퀴즈! 로얄 나이츠인
알파몬의 세대는 뭘까?","Quizzeit! Zu welcher Generation gehört
Royal Knight Alphamon?"
4011,,"È ora del quiz! Nella mossa speciale di Gankoomon
""Terremoto! Esplosione! Fuoco! ___!"", cos'è ___?","問答題！　頑固獸的必殺技「地神！神鳴！
神馳！○○！」，○○應填入什麼字？",,"퀴즈! 간쿠몬의 필살기「지신! 신명! 신치! ○○!」
에서 ○○에 해당되는 것은 뭘까?","Quizzeit! Gankoomons Spezialmove heißt
„Beben!Explosion!Feuer!___!“ Na?"
4012,,"È l'ora dei quiz! In quale Digimon si
digievolve Magnamon: Dorumon, Lalamon o Veemon?","問答題！　多路獸、拉拉獸、V仔獸之中
能進化為金甲龍獸的數碼寶貝是？",,"퀴즈! 돌몬, 라라몬, 브이몬 중
매그너몬으로 진화하는 디지몬은 누구게?","Quizzeit! Welches Digimon digitiert zu
Magnamon: Dorumon, Lalamon oder Veemon?"
4013,,"È ora del quiz! Quale Digimon Cavaliere
Reale può trasformarsi in Modalità Leopardo?","問答題！　能變化為獵豹型態的
皇家騎士數碼寶貝的名字是？",,"퀴즈! 레오파드 모드가 가능한
로얄 나이츠 디지몬의 이름은 뭐―게?","Quizzeit! Welches Royal-Knight-Digimon
kann in den Leopardenmodus wechseln?"
4014,,"È ora del quiz! Quale Digimon usa il
Ruggito del Drago, una mossa speciale che spara energia?","問答題！　擁有從雙手手掌中發射能源彈的
「龍之怒吼」必殺技的數碼寶貝是？",,"퀴즈! 양손바닥으로 에너지탄을 발사하는
「드래곤즈 로어」를 필살기로 쓰는 디지몬은?","Quizzeit! Welches Digimon hat den
Energiestrahl-Move „Drachengebrüll“?"
4015,,"È ora del quiz! I Cavalieri Reali con il tipo
vaccino che indossano i mantelli sono Alphamon e chi?","問答題！　屬於疫苗種的皇家騎士
背上有著披風的是阿爾法獸和誰？",,"퀴즈! 백신종 로얄 나이츠로
등에 망토를 두르고 있는 것은 알파몬과 누구?","Quizzeit! Royal Knights des Typus Serum
mit Umhang sind Alphamon und ...?"
4016,,"È ora del quiz! Quale Digimon usa una
mossa speciale a 4 lame chiamata Spiral Masquerade?","問答題！　哪隻數碼寶貝的必殺技是從鎧甲中
長出4把刀，將敵人撕裂的「螺旋假面舞蹈會」？",,"퀴즈! 갑옷에서 뻗어나온 4종의 칼날로 적을 베는
「스파이럴 마스커레이드」가 필살기인 디지몬은?","Quizzeit! Welches Digimon benutzt den
4-Klingen-Spezialmove „Spiral-Maskerade“?"
4017,,"È ora del quiz! Quale Digimon, il veloce
Cavaliere Reale, indossa l'armatura Digizoide Blu?","問答題！　身穿藍數碼合金鎧甲
具有驚人神速的皇家騎士數碼寶貝是？",,"퀴즈! 블루디지조이드 갑옷을 입고
신속의 스피드를 가진 로얄 나이츠 디지몬은?","Quizzeit! Welches schnelle Royal-Knight-
Digimon hat eine blaue Digizoid-Rüstung?"
4018,,"È ora del quiz! Quanti Digimon puoi
tenere su una singola Isola Fattoria?","問答題！　數碼農場的1座島上
最多可以存放幾隻數碼寶貝？",,"퀴즈! 디지팜 한 섬당
최대 몇 마리의 디지몬을 맡길 수 있을까?","Quizzeit! Wie viele Digimon kann man auf
einer Farminsel unterbringen?"
4019,,"È ora del quiz! Quale parco ha la statua di un uomo
che porta a spasso il cane: Nakano, Shinjuku o Ueno?","問答題！　在中野、新宿、上野當中，
公園裡有座帶著狗的人型銅像的是哪裡？",,"퀴즈! 나카노, 신주쿠, 우에노. 이 중에서 공원에
큰 개를 데리고 있는 사람의 동상이 있는 곳은 어디게?","Quizzeit! Wo steht die Statue „Mann mit
Hund“: Nakano, Shinjuku oder Ueno?"
4020,,"È ora del quiz! Quale strumento ti permette di
inviare messaggi ad altre persone?","問答題！　目前我和你聯絡時所使用的
將訊息傳送給對方的工具。這工具的名稱是？",,"퀴즈! 지금 너와 연락하는데 사용하고 있는
메시지를 상대에게 보내는 이 도구. 뭐라고 할까?","Quizzeit! Mit welchem Tool kann man
Nachrichten verschicken?"
4021,,"È ora del quiz! Quante stazioni ci sono sulla
linea ferroviaria JR Yamanote?","問答題！　在東京都內運行的JR山手線
有幾個車站？",,"퀴즈! 도쿄 도내를 달리는 JR야마노테선의 역 수는
몇 개일까요?","Quizzeit! Wie viele Haltestellen hat die
JR-Yamanote-Bahnlinie?"
4022,,"È ora del quiz! Quale Digimon è
soprannominato il ""Demone della Foresta Profonda""?","問答題！　哪隻數碼寶貝有
「深邃森林的惡魔」的別稱？",,"퀴즈! 일명「깊은 숲의 악마」로 불리는
디지몬은 뭐―게?","Quizzeit! Welches Digimon trägt den
Spitznamen „Dämon des tiefen Waldes“?"
4023,,"È ora del quiz! Quale Digimon trasforma le
sue mani in asce chiamate Lame Coniglio?","問答題！　能將雙手變成名為寶斧的銳利斧頭
進行戰鬥的數碼寶貝，它的名字是？",,"퀴즈! 양손을 바오후로 불리는
날선 도끼로 변화시켜 싸우는 디지몬은 뭐―게?","Quizzeit! Welches Digimon verwandelt
seine Hände in „Hasenklingen“?"
