ID,Japanese,English,Chinese,EnglishCensored,Korean,German
5024,,"Sbloccata la Digievoluzione in
[1[c1040]]/[1[c1439]].",開放[1[c1040]]、[1[c1439]]的進化,,"[1[c1040]] / [1[c1439]]의
진화가 해방되었다","Digitation freigeschaltet:
[1[c1040]]/[1[c1439]]."
5025,,"Sbloccata la Digievoluzione a
[1[c1390]]/[1[c1039]]/[1[c1435]].",開放[1[c1390]]、[1[c1039]]、[1[c1435]]的進化,,"[1[c1390]] / [1[c1039]] / [1[c1435]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1390]]/[1[c1039]]/[1[c1435]]."
5026,,"Sbloccata Digievoluzione a
[1[c1417]].",開放[1[c1417]]的進化,,"[1[c1417]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1417]]."
5027,,"Sbloccata la Digievoluzione a
[1[c1382]]/[1[c1751]].",開放[1[c1382]]、[1[c1751]]的進化,,"[1[c1382]] / [1[c1751]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1382]]/[1[c1751]]."
5028,,"Sbloccata la Digievoluzione a
[1[c1739]].",開放[1[c1739]]的進化,,"[1[c1739]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1739]]."
5029,,"Sbloccata la Digievoluzione a
[1[c1086]]/[1[c1734]].",開放[1[c1086]]、[1[c1734]]的進化,,"[1[c1086]] / [1[c1734]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1086]]/[1[c1734]]."
5030,,"Sbloccata la Digievoluzione a
[1[c1738]]/[1[c1703]].",開放[1[c1738]]、[1[c1703]]的進化,,"[1[c1738]] / [1[c1703]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1738]]/[1[c1703]]."
5031,,"Sbloccata Digievoluzione a
[1[c1215]].",開放[1[c1215]]的進化,,"[1[c1215]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1215]]."
5032,,"Sbloccata Digievoluzione a
[1[c1688]]/[1[c1749]].",開放[1[c1688]]、[1[c1749]]的進化,,"[1[c1688]] / [1[c1749]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1688]]/[1[c1749]]."
5033,,"Sbloccata la Digievoluzione a
[1[c1088]]/[1[c1416]]/[1[c1126]].",開放[1[c1088]]、[1[c1416]]、[1[c1126]]的進化,,"[1[c1088]] / [1[c1416]] / [1[c1126]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1088]]/[1[c1416]]/[1[c1126]]."
5034,,"Sbloccata Digievoluzione in
[1[c1420]].",開放[1[c1420]]的進化,,"[1[c1420]]의
진화가 해방되었다.","Digitation freigeschaltet:
[1[c1420]]."
5035,,[p] ha ottenuto dati sul Digivice.,[p]用Digivice接收了資料,,[p]의 디지바이스로 데이터를 받았다.,[p] hat Daten auf dem Digivice empfangen.
5036,,Rinunci alle medaglie.,放棄獎牌,,메달을 포기했다.,Du gibst die Medaillen ab.
5037,,"[p] consegna a Mirei le sette
""Prove del Peccato"".","[p]將七大罪的證明
交給米蕾",,"[p]은(는) 7가지 죄의 증거를
미레이에게 전달했다.","[p] übergibt Mirei die sieben
„Beweise der Sünde“."
5049,,"Hai ottenuto l'Abilità Hacker ""Occultamento""!",獲得駭客技能「Stealth Hide」,,해킹 스킬「스텔스 하이드」를 입수했다.,"Du hast die Hacking-Fertigkeit „Tarnkappe“
erhalten."
