ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1095,"","Magic attack, 100 Light damage to one foe.
Always hits. Undoes base stat boosts on target.","對敵方單體發動威力100的光屬性魔法攻擊，
必定命中。解除敵方的基本狀態強化。","","적 1체에 빛속성 위력 100의 마법공격. 필중.
대상의 기본 스테이터스 상승을 해제한다.","Magischer Angriff, 100 Lichtschaden gg. einen
Gegner. Trifft immer. Hebt Werteboni auf."
1096,"","DEF-penetrating strong Neutral attack on one foe.
","對敵方單體發動無屬性高威力的DEF貫穿攻擊。","","적 1체에 무속성 강한 위력 방어력 관통공격.","VER-durchdringender starker Neutralangriff
auf einen Gegner."
1097,"","Magic attack, 75 Fire damage to all foes.","對敵方全體發動威力75的火屬性魔法攻擊。","","적 전체에 불속성 위력 75의 마법공격.","Magischer Angriff, 75 Feuerschaden gegen
alle Gegner."
1098,"","Physical attack, 80 Fire damage to all foes.","對敵方全體發動威力80的火屬性物理攻擊。","","적 전체에 불속성 위력 80의 물리공격.","Physischer Angriff, 80 Feuerschaden gegen
alle Gegner."
1099,"","DEF-penetrating strong Electric attack on one foe.
","對敵方單體發動雷屬性高威力的DEF貫穿攻擊。","","적 1체에 전기속성 강한 위력 방어력 관통공격.","VER-durchdringender starker Elektroangriff
auf einen Gegner."
1100,"","1-3 physical attacks, 55 Wind damage to one
foe. 40% chance of stunning target.","對敵方單體發動1～3次威力55的風屬性物理攻擊，
並有40%的機率使對方暈眩。","","적 1체에 바람속성 위력 55의 물리공격을 1~3회 한다.
대상을 40%의 확률로 스턴 상태로 만든다.","1-3 physische Angriffe, 55 Windschaden gegen
einen Gegner. 40 % Chance auf Betäuben."
1101,"","Physical attack, 115 Neutral damage to one
foe. 10% chance of instantly killing target.","對敵方單體發動威力115的無屬性物理攻擊，
並有10%的機率使對方立即死亡。","","적 1체에 무속성 위력 115의 물리공격.
대상을 10%의 확률로 즉사시킨다.","Physischer Angriff, 115 Neutralschaden gegen
einen Gegner. 10 % Chance auf Soforttod."
1102,"","Magic attack, 75 Light damage to all foes.
","對敵方全體發動威力75的光屬性魔法攻擊。","","적 전체에 빛속성 위력 75의 마법공격.","Magischer Angriff, 75 Lichtschaden gegen
alle Gegner."
1103,"","Physical attack, 80 Plant damage to all foes.
","對敵方全體發動威力80的木屬性物理攻擊。","","적 전체에 풀속성 위력 80의 물리공격.","Physischer Angriff, 80 Pflanzenschaden gegen
alle Gegner."
1104,"","Magic attack, 110 Wind damage to one foe.
","對敵方單體發動威力110的風屬性魔法攻擊。","","적 1체에 바람속성 위력 110의 마법공격.
","Magischer Angriff, 110 Windschaden gegen
einen Gegner."
1105,"","Physical attack, 115 Light damage to one foe.
","對敵方單體發動威力115的光屬性物理攻擊。","","적 1체에 빛속성 위력 115의 물리공격.","Physischer Angriff, 115 Lichtschaden gegen
einen Gegner."
1106,"","Physical attack, 110 Fire damage to one foe.
50% chance of reducing target's DEF by 10%.","對敵方單體發動威力110的火屬性物理攻擊，
並有50%的機率使對方的DEF降低10%。","","적 1체에 불속성 위력 110의 물리공격.
50%의 확률로 대상의 방어력을 10% 내린다.","Physischer Angriff, 110 Feuerschaden gegen
einen Gegner. 50 % Chance auf Ziel-VER –10 %."
1107,"","Physical attack, 115 Electric damage to one
foe.","對敵方單體發動威力115的雷屬性物理攻擊。","","적 1체에 전기속성 위력 115의 물리공격.
","Physischer Angriff, 115 Elektroschaden gegen
einen Gegner."
1108,"","Magic attack, 110 Dark damage to one foe.
","對敵方單體發動威力110的闇屬性魔法攻擊。","","적 1체에 어둠속성 위력 110의 마법공격.","Magischer Angriff, 110 Dunkelschaden gegen
einen Gegner."
1109,"","3 physical attacks,
40 Wind damage to one foe.","對敵方單體發動3次威力40的風屬性物理攻擊。","","적 1체에 바람속성 위력 40의 물리공격을 3회 한다.","3 physische Angriffe, 40 Windschaden gegen
einen Gegner."
1110,"","Reduces one foe's HP by 15%.
40% chance of putting target to sleep.","減少敵方單體15%HP，
並有40%的機率使對方睡眠。","","적 1체의 HP를 15% 줄인다.
대상을 40%의 확률로 잠재운다.","Reduziert die TP eines Gegners um 15 %.
40 % Chance auf Schlaf."
1111,"","Physical attack, 110 Fire damage to one foe.
Increases DEF by 10%.","對敵方單體發動威力110的火屬性物理攻擊，
並提昇自己的DEF10%。","","적 1체에 불속성 위력 110의 물리공격. 
자신의 방어력을 10% 올린다.","Physischer Angriff, 110 Feuerschaden gegen
einen Gegner. VER +10 %."
1112,"","INT-penetrating medium Neutral attack on
all foes. 30% chance of reducing INT by 20%.","對敵方全體發動無屬性中威力的INT貫穿攻擊，
並有30%的機率使對方的ATK或INT降低20%。","","적 전체에 무속성 중간 위력 지력 관통공격. 
30%의 확률로 대상의 지력을 20% 내린다.","INT-durchdringender durchschn. Neutralangriff 
auf alle Geg. 30 % Chance auf Ziel-INT –20 %."
1113,"","Physical attack, 115 Earth damage to one foe.
","對敵方單體發動威力115的土屬性物理攻擊。","","적 1체에 땅속성 위력 115의 물리공격.
","Physischer Angriff, 115 Erdschaden gegen
einen Gegner."
1114,"","Instantly kills one foe with 30% accuracy.","使敵方單體立即死亡，ACU 30%。","","적 1체를 즉사시킨다. 명중률 30%.","Tötet einen Gegner sofort. 30 % Trefferquote."
1115,"","Magic attack, 80 Fire damage to one foe. 30%
chance of reducing base stats by 10%.","對敵方單體發動威力80的火屬性魔法攻擊，
並有30%的機率使對方的基礎狀態降低10%。","","적 1체에 불속성 위력 80의 마법공격. 30%의 확률로 
대상의 기초 스테이터스를 10% 내린다.","Magischer Angriff, 80 Feuerschaden gg. einen
Gegner. 30 % Chance auf Grundwerte –10 %."
1116,"","2 physical attacks,
40 Light damage to all foes.","對敵方全體發動2次威力40的光屬性物理攻擊。","","적 전체에 빛속성 위력 40의 물리공격을 2회 한다.","2 physische Angriffe, 40 Lichtschaden gegen
alle Gegner."
1117,"","Physical attack, 110 Water damage to one foe.
40% chance of stunning target.","對敵方單體發動威力110的水屬性物理攻擊，
並有40%的機率使對方暈眩。","","적 1체에 물속성 위력 110의 물리공격.
대상을 40%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 110 Wasserschaden gegen
einen Gegner. 40 % Chance auf Betäuben."
1118,"","Physical attack, 100 Neutral damage to a foe.
Reduces target's INT by 10%.","對敵方單體發動威力100的無屬性物理攻擊，
並使對方的INT降低10%。","","적 1체에 무속성 위력 100의 물리공격.
대상의 지력을 10% 내린다.","Physischer Angriff, 100 Neutralschaden gegen
einen Gegner. Ziel-INT –10 %."
1119,"","Magic attack, 110 Fire damage to one foe.
","對敵方單體發動威力110的火屬性魔法攻擊。","","적 1체에 불속성 위력 110의 마법공격.","Magischer Angriff, 110 Feuerschaden gegen
einen Gegner."
1120,"","Physical attack, 110 Dark damage to one foe.
80% chance of poisoning target.","對敵方單體發動威力110的闇屬性物理攻擊，
並有80%的機率使對方中毒。","","적 1체에 어둠속성 위력 110의 물리공격.
대상을 80%의 확률로 맹독 상태로 만든다.","Physischer Angriff, 110 Dunkelschaden gegen
einen Gegner. 80 % Chance auf Vergiften."
1121,"","Physical attack, 100 Water damage to one foe.
Increases INT by 10%.","對敵方單體發動威力100的水屬性物理攻擊，
並提昇自己的INT10%。","","적 1체에 물속성 위력 100의 물리공격. 
자신의 지력을 10% 올린다.","Physischer Angriff, 100 Wasserschaden gegen
einen Gegner. Erhöht INT um 10 %."
1122,"","Magic attack, 95 Dark damage to one foe.
40% chance of dotting target.","對敵方單體發動威力95的闇屬性魔法攻擊，
並有40%的機率使對方液晶化。","","적 1체에 어둠속성 위력 95의 마법공격.
대상을 40%의 확률로 액정화 상태로 만든다.","Magischer Angriff, 95 Dunkelschaden gegen
einen Gegner. 40 % Chance auf Verpixeln."
1123,"","Magic attack, 75 Water damage to all foes.
","對敵方全體發動威力75的水屬性魔法攻擊。","","적 전체에 물속성 위력 75의 마법공격.","Magischer Angriff, 75 Wasserschaden gegen
alle Gegner."
1124,"","Magic attack, 100 Light damage to one foe.
10% chance of instantly killing target.","對敵方單體發動威力100的光屬性魔法攻擊，
並有10%的機率使對方立即死亡。","","적 1체에 빛속성 위력 100의 마법공격.
대상을 10%의 확률로 즉사시킨다.","Magischer Angriff, 100 Lichtschaden gegen
einen Gegner. 10 % Chance auf Soforttod."
1125,"","Physical attack, 115 Neutral damage to one
foe. 40% chance of stunning target.","對敵方單體發動威力115的無屬性物理攻擊，
並有40%的機率使對方暈眩。","","적 1체에 무속성 위력 115의 물리공격.
대상을 40%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 115 Neutralschaden gegen
einen Gegner. 40 % Chance auf Betäuben."
1126,"","Physical attack, 110 Fire damage to one foe.
Always hits.","對敵方單體發動威力110的火屬性物理攻擊，
必定命中。","","적 1체에 불속성 위력 110의 물리공격. 필중.","Physischer Angriff, 110 Feuerschaden gegen
einen Gegner. Trifft immer."
1127,"","Magic attack, 105 Electric damage to one foe.
40% chance of paralyzing target.","對敵方單體發動威力105的雷屬性魔法攻擊。
並有40%的機率使對方麻痺。","","적 1체에 전기속성 위력 105의 마법공격.
대상을 40% 확률로 마비 상태로 만든다.","Magischer Angriff, 105 Elektroschaden gegen
einen Gegner. 40 % Chance auf Lähmen."
1128,"","Physical attack, 110 Fire damage to one foe.
Tends to critical more often.","對敵方單體發動威力110的火屬性物理攻擊，
容易產生爆擊。","","적 1체에 불속성 위력 110의 물리공격.
크리티컬이 발생하기 쉽다.","Physischer Angriff, 110 Feuerschaden gegen
einen Gegner. Häufiger kritische Treffer."
1129,"","Physical attack, 250 Electric damage to one
foe. Cannot move from recoil for one turn.","對敵方單體發動威力250的雷屬性物理攻擊，
使用後將因反作用力而無法行動1回合。","","적 1체에 전기속성 위력 250의 물리공격.
공격 후, 반동으로 1턴간 행동 불능이 된다.","Physischer Angriff, 250 Elektroschaden gegen
einen Gegner. Ein Zug Pause durch Rückstoß."
1130,"","Physical attack, 115 Fire damage to one foe.
","對敵方單體發動威力115的火屬性物理攻擊。","","적 1체에 불속성 위력 115의 물리공격.
","Physischer Angriff, 115 Feuerschaden gegen
einen Gegner."
1131,"","Takes a stance that counters any
physical or magic attacks.","受到物理攻擊或魔法攻擊時，
進入反擊狀態。","","물리공격이나 마법공격을 받았을 때
반격 태세에 들어간다.","Haltung, in der alle physischen und magischen
Angriffe gekontert werden."
1132,"","DEF-penetrating medium Electric attack on
one foe. Increases own DEF by 10%.","對敵方單體發動雷屬性中威力的DEF貫穿攻擊，
並提昇自己的DEF10%。","","적 1체에 전기속성 중간 위력 방어력 관통공격.
자신의 방어력을 10% 올린다.","VER-durchdring. durchschn. Elektroangriff
auf einen Gegner. Erhöht VER +10 %."
1133,"","Magic attack, 110 Electric damage to one foe.
Always hits.","對敵方單體發動威力110的雷屬性魔法攻擊，
必定命中。","","적 1체에 전기속성 위력 110의 마법공격. 필중.","Magischer Angriff, 110 Elektroschaden gegen
einen Gegner. Trifft immer."
1134,"","Heals one ally's HP and increases ATK, 
DEF and INT by 10%. ","恢復我方單體的HP，
並提昇ATK、DEF、INT10%。","","아군 1체의 HP를 회복하고
공격력, 방어력, 지력을 10% 올린다.","Stellt alle TP eines Verbündeten wieder her. 
Erhöht ANG, VER und INT um 10 %. "
1135,"","Magic attack, 110 Light damage to one foe.","對敵方單體發動威力110的光屬性魔法攻擊。","","적 1체에 빛속성 위력 110의 마법공격.","Magischer Angriff, 110 Lichtschaden gegen
einen Gegner."
1136,"","3 physical attacks,
40 Fire damage to one foe.","對敵方單體發動3次威力40的火屬性物理攻擊。","","적 1체에 불속성 위력 40의 물리공격을 3회 한다.","3 physische Angriffe, 40 Feuerschaden gegen
einen Gegner."
1137,"","Magic attack, 60 Plant damage to all foes.
40% chance of poisoning target.","對敵方全體發動威力60的木屬性魔法攻擊，
並有40%的機率使對方中毒。","","적 전체에 풀속성 위력 60의 마법공격.
대상을 40%의 확률로 맹독 상태로 만든다.","Magischer Angriff, 60 Pflanzenschaden gegen
alle Gegner. 40 % Chance auf Vergiften."
1138,"","Magic attack, 90 Electric damage to one foe.
10% chance of increasing base stats by 10%.","對敵方單體發動威力90的雷屬性魔法攻擊，
並有10%的機率使自己的基礎狀態提升10%。","","적 1체에 전기속성 위력 90의 마법공격. 10%의 확률로 
자신의 기초 스테이터스를 10% 올린다.","Magischer Ang., 90 Elektroschaden gg. einen
Gegner. 10 % Chance auf Grundwerte +10 %."
1139,"","Magic attack, 105 Plant damage to one foe.
50% chance of paralyzing target.","對敵方單體發動威力105的木屬性魔法攻擊。
並有50%的機率使對方麻痺。","","적 1체에 풀속성 위력 105의 마법공격.
대상을 50%의 확률로 마비 상태로 만든다.","Magischer Angriff, 105 Pflanzenschaden gegen
einen Gegner. 50 % Chance auf Lähmen."
1140,"","Magic attack, 130 Neutral damage to one foe.
Abnormal status: 10%; instant death: 5%","對敵方單體發動威力130的無屬性魔法攻擊，並有
10%機率使對方陷入異常狀態，5%機率立即死亡。","","적 1체에 무속성 위력 130의 마법공격. 대상을 10%의
확률로 상태이상, 5% 확률로 즉사시킨다.","Magischer Angriff, 130 Neutralschaden gegen
1 Gegner. Statusleiden: 10 %, Soforttod: 5 %."
1141,"","2 magic attacks,
35 Dark damage to all foes.","對敵方全體發動2次威力35的闇屬性魔法攻擊。","","적 전체에 어둠속성 위력 35의 마법공격을 2회 한다.","2 magische Angriffe, 35 Dunkelschaden gegen
alle Gegner."
1142,"","Physical attack, 120 Neutral damage to one foe.
","對敵方單體發動威力120的無屬性物理攻擊。","","적 1체에 무속성 위력 120의 물리공격.
","Physischer Angriff, 120 Neutralschaden gegen
einen Gegner."
1143,"","Reduces HP of all foes by 20%. Receive
damage equal to 10% of HP from recoil.","減少敵方全體20%HP，
使用後將因反作用力而受到HP10%的傷害。","","적 전체의 HP를 20% 줄인다.
공격 후, 반동으로 HP의 10% 대미지를 받는다.","Reduziert die TP aller Gegner um 20 %.
Rückstoßschaden: 10 % der TP."
1144,"","3-6 physical attacks,
30 Light damage to one foe.","對敵方單體發動3～6次威力30的光屬性物理攻擊。","","적 1체에 빛속성 위력 30의 물리공격을 3~6회 사용.","3–6 physische Angriffe, 30 Lichtschaden gegen
einen Gegner."
1145,"","Physical attack, 100 Light damage to all.
Always hits. 10% chance increasing SPD 10%.","對敵方全體發動威力100的光屬性物理攻擊，
必定命中，並使自己的SPD提升10%。","","적 전체에 빛속성 위력 100의 물리공격.
필중. 자신의 민첩을 10% 올린다.","Physischer Angriff, 100 Lichtschaden gegen
alle. Trifft immer. 10 % Chance a. GES +10 %."
1146,"","Magic attack, 115 Electric damage to one foe.
50% chance of confusing target.","對敵方單體發動威力115的雷屬性魔法攻擊，
並有50%的機率使對方混亂。","","적 1체에 전기속성 위력 115의 마법공격.
대상을 50%의 확률로 혼란 상태로 만든다.","Magischer Angriff, 115 Elektroschaden gegen
einen Gegner. 50 % Chance auf Verwirrung."
1147,"","Magic attack, 95 Dark damage to all foes.
","對敵方全體發動威力95的闇屬性魔法攻擊。","","적 전체에 어둠속성 위력 95의 마법공격.
","Magischer Angriff, 95 Dunkelschaden gegen
alle Gegner."
1148,"","Physical attack, 150 Light damage to one foe.
","對敵方單體發動威力150的光屬性物理攻擊。","","적 1체에 빛속성 위력 150의 물리공격.
","Physischer Angriff, 150 Lichtschaden gegen
einen Gegner."
1149,"","Physical attack, 125 Water damage to one foe.
40% chance of stunning target.","對敵方單體發動威力125的水屬性物理攻擊，
並有40%的機率使對方暈眩。","","적 1체에 물속성 위력 125의 물리공격.
대상을 40%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 125 Wasserschaden gegen
einen Gegner. 40 % Chance auf Betäuben."
1150,"","Physical attack, 135 Dark damage to one foe.
50% chance of poisoning target.","對敵方單體發動威力135的闇屬性物理攻擊，
並有50%的機率使對方中毒。","","적 1체에 어둠속성 위력 135의 물리공격.
대상을 50%의 확률로 맹독 상태로 만든다.","Physischer Angriff, 135 Dunkelschaden gegen
einen Gegner. 50 % Chance auf Vergiften."
1151,"","Physical attack, 90 Fire damage to all foes.
30% chance of increasing ATK by 20%.","對敵方全體發動威力90的火屬性物理攻擊，
並有30%的機率使自己的ATK提升20%。","","적 전체에 불속성 위력 90의 물리공격.
30%의 확률로 자신의 공격력을 20% 올린다.","Physischer Angriff, 90 Feuerschaden gegen
alle Gegner. 30 % Chance auf ANG +20 %."
1152,"","Physical attack, 145 Electric damage to one foe.","對敵方單體發動威力145的雷屬性物理攻擊。","","적 1체에 전기속성 위력 145의 물리공격.","Physischer Angriff, 145 Elektroschaden gegen
einen Gegner."
1153,"","Magic attack, 120 Light damage to one foe.
30% chance of increasing INT by 20%.","對敵方單體發動威力120的光屬性魔法攻擊，
並有30%的機率使自己的INT提升20%。","","적 1체에 빛속성 위력 120의 마법공격.
30%의 확률로 자신의 지력을 20% 올린다.","Magischer Angriff, 120 Lichtschaden gegen
einen Gegner. 30 % Chance auf INT +20 %."
1154,"","2 physical attacks, 70 Fire damage to one foe.","對敵方單體發動2次威力70的火屬性物理攻擊。","","적 1체에 불속성 위력 70의 물리공격을 2회 한다.","2 physische Angriffe, 70 Feuerschaden gegen
einen Gegner."
1155,"","Physical attack, 140 Dark damage to one foe.","對敵方單體發動威力140的闇屬性物理攻擊。","","적 1체에 어둠속성 위력 140의 물리공격.","Physischer Angriff, 140 Dunkelschaden gegen
einen Gegner."
1156,"","4 physical attacks,
35 Fire damage to one foe.","對敵方單體發動4次威力35的火屬性物理攻擊。","","적 1체에 불속성 위력 35의 물리공격을 4회 한다.","4 physische Angriffe, 35 Feuerschaden gegen
einen Gegner."
1157,"","Magic attack, 70 Dark damage to all foes. Undoes
ACU, EVA or CRT boosts on target. Always hits.","對敵方全體發動威力70的闇屬性魔法攻擊，
並解除對方提升的ACU、EVA、CRT。必定命中。","","적 전체에 어둠속성 위력 70의 마법공격. 대상의 명중률,
회피율, 크리티컬 발생률 상승을 해제한다. 필중","Mag. Angr., 70 Dunkelschaden gg. alle Gegner.
Hebt GEN-, AWN-, KRT-Boni auf. Trifft immer."
1158,"","DEF-penetrating strong Plant attack on one foe.
Tends to critical more often.","對敵方單體發動木屬性高威力的DEF貫穿攻擊。
容易產生爆擊。","","적 1체에 풀속성 강한 위력 방어력 관통공격.
크리티컬이 발생하기 쉽다.","VER-durchdringender starker Pflanzenangriff
auf einen Gegner. Häufiger kritische Treffer."
1159,"","Magic attack, 85 Earth damage to all foes.
","對敵方全體發動威力85的土屬性魔法攻擊。","","적 전체에 땅속성 위력 85의 마법공격.","Magischer Angriff, 85 Erdschaden gegen
alle Gegner."
1160,"","3 physical attacks,
35 Neutral damage to all foes.","對敵方全體發動3次威力35的無屬性物理攻擊。","","적 전체에 무속성 위력 35의 물리공격을 3회 한다.","3 physische Angriffe, 35 Neutralschaden gegen
alle Gegner."
1161,"","Magic attack, 90 Light damage to all foes.
Tends to critical more often.","對敵方全體發動威力90的光屬性魔法攻擊，
容易產生爆擊。","","적 전체에 빛속성 위력 90의 마법공격.
크리티컬이 발생하기 쉽다.","Magischer Angriff, 90 Lichtschaden gegen
alle Gegner. Häufiger kritische Treffer."
1162,"","2 physical attacks,
65 Earth damage to one foe.","對敵方單體發動2次威力65的土屬性物理攻擊。","","적 1체에 땅속성 위력 65의 물리공격을 2회 한다.","2 physische Angriffe, 65 Erdschaden gegen
einen Gegner."
1163,"","Magic attack, 70 Light damage to all foes.
Undoes base stat boosts on target.","對敵方全體發動威力70的光屬性魔法攻擊，
並解除對方提升的基本狀態。","","적 전체에 빛속성 위력 70의 마법공격. 
대상의 기초 스테이터스 상승을 해제한다.","Magischer Angriff, 70 Lichtschaden gegen
alle Gegner. Hebt Werteboni des Ziels auf."
1164,"","Physical attack, 130 Fire damage to one foe.
Increases ATK by 10%.","對敵方單體發動威力130的火屬性物理攻擊，
並使自己的ATK提升10%。","","적 1체에 불속성 위력 130의 물리공격.
자신의 공격력을 10% 올린다.","Physischer Angriff, 130 Feuerschaden gegen
einen Gegner. ANG +10 %."
1165,"","Physical attack, 130 Neutral damage to one
foe. 5% chance of increasing ATK by 50%.","對敵方單體發動威力130的無屬性物理攻擊，
並有5%的機率使自己的ATK提升50%。","","적 1체에 무속성 위력 130의 물리공격.
5%의 확률로 자신의 공격력을 50% 올린다.","Physischer Angriff, 130 Neutralschaden gegen
einen Gegner. 5 % Chance auf ANG +50 %."
1166,"","Magic attack, 120 Light damage to one foe.
10% chance of increasing SPD by 10%.","對敵方單體發動威力120的光屬性魔法攻擊，
並使自己的SPD提升10%。","","적 1체에 빛속성 위력 120의 마법공격.
자신의 민첩을 10% 올린다.","Magischer Angriff, 120 Lichtschaden gegen
einen Gegner. 10 % Chance auf GES +10 %."
1167,"","7 magic attacks,
15 Light damage to all foes.","對敵方全體發動7次威力15的光屬性魔法攻擊。","","적 전체에 빛속성 위력 15의 마법공격을 7회 한다.","7 magische Angriffe, 15 Lichtschaden gegen
alle Gegner."
1168,"","2 physical attacks,
50 Fire damage to all foes.","對敵方全體發動2次威力50的火屬性物理攻擊。","","적 전체에 불속성 위력 50의 물리공격을 2회 한다.","2 physische Angriffe, 50 Feuerschaden gegen
alle Gegner."
1169,"","6 physical attacks, 20 Electric damage to
one foe. Tends to critical more often.","對敵方單體發動6次威力20的雷屬性物理攻擊，
容易產生爆擊。","","적 1체에 전기속성 위력 20의 물리공격을 6회 한다.
크리티컬이 발생하기 쉽다.","6 physische Angriffe, 20 Elektroschaden gegen
einen Gegner. Häufiger kritische Treffer."
1170,"","DEF-penetrating strong Earth attack on one foe.","對敵方單體發動土屬性高威力的DEF貫穿攻擊。","","적 1체에 땅속성 강한 위력 방어력 관통공격.","VER-durchdringender starker Erdangriff auf
einen Gegner."
1171,"","3 physical attacks, 80 Fire damage to a foe.
Cannot move from recoil for one turn.","對敵方單體發動3次威力80的火屬性物理攻擊，
使用後將因反作用力而無法行動1回合。","","적 1체에 불속성 위력 80의 물리공격을 3회 한다.
사용 후, 반동으로 1턴간 행동 불능이 된다.","3 physische Angriffe, 80 Feuerschaden gegen
einen Gegner. Ein Zug Pause durch Rückstoß."
1172,"","Magic attack, 90 Fire damage to all foes.
","對敵方全體發動威力90的火屬性魔法攻擊。","","적 전체에 불속성 위력 90의 마법공격.
","Magischer Angriff, 90 Feuerschaden gegen
alle Gegner."
1173,"","Physical attack, 140 Light damage to one foe.
50% chance of increasing DEF by 10%.","對敵方單體發動威力140的光屬性物理攻擊，
並有50%的機率使自己的DEF提升10%。","","적 1체에 빛속성 위력 140의 물리공격.
50%의 확률로 자신의 방어력을 10% 올린다.","Physischer Angriff, 140 Lichtschaden gegen
einen Gegner. 50 % Chance auf VER +10 %."
1174,"","Physical attack, 110 Wind damage to all foes.
Receive recoil damage equal to 20% of HP.","對敵方全體發動威力110的風屬性物理攻擊，
使用後將因反作用力而受到HP20%的傷害。","","적 전체에 바람속성 위력 110의 물리공격.
공격 후, 반동으로 HP의 20% 대미지를 받는다.","Physischer Angriff, 110 Windschaden gegen
alle Gegner. Rückstoßschaden: 20 % der TP."
1175,"","Magic attack, 80 Light damage to all foes.
Always hits.","對敵方全體發動威力80的光屬性魔法攻擊，
必定命中。","","적 전체에 빛속성 위력 80의 마법공격. 필중","Magischer Angriff, 80 Lichtschaden gegen
alle Gegner. Trifft immer."
1176,"","Physical attack, 125 Electric damage to one
foe. 40% chance of stunning target.","對敵方單體發動威力125的雷屬性物理攻擊，
並有40%的機率使對方暈眩。","","적 1체에 전기속성 위력 125의 물리공격.
대상을 40%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 125 Elektroschaden gegen
einen Gegner. 40 % Chance auf Betäuben."
1177,"","5 physical attacks, 30 Neutral damage
to one foe.","對敵方單體發動5次威力30的無屬性物理攻擊。","","적 1체에 무속성 위력 30의 물리공격을 5회 한다.","5 physische Angriffe, 30 Neutralschaden gegen
einen Gegner."
1178,"","Magic attack, 80 Dark damage to all
and absorbs 20% of the damage as HP.","對敵方全體發動威力80的闇屬性魔法攻擊，
並吸收20%HP。","","적 전체에 어둠속성 위력 80의 마법공격을 하고
20%를 HP로 흡수한다.","Magischer Angriff, 80 Dunkelschaden gegen
alle. Absorbiert 20 % des Schadens als TP."
1179,"","Physical attack, 130 Light damage to one foe.
75% chance of stunning target.","對敵方單體發動威力130的光屬性物理攻擊，
並有75%的機率使對方暈眩。","","적 1체에 빛속성 위력 130의 물리공격.
대상을 75%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 130 Lichtschaden gegen
einen Gegner. 75 % Chance auf Betäuben."
1180,"","Four magic attacks, 35 Neutral damage
to one foe. Nullifies target's support skills.","對敵方單體發動4次威力35的無屬性魔法攻擊，
並使對方輔助技能無效化。","","적 1체에 무속성 위력 35의 마법공격을 4회 한다.
대상의 서포트 스킬을 무효화한다.","Vier magische Angriffe, 35 Neutralschaden gg.
einen Gegner. Hebt Unterstützungsfert. auf."
1181,"","Physical attack, 125 Earth damage to one foe.
50% chance of stunning target.","對敵方單體發動威力125的土屬性物理攻擊，
並有50%的機率使對方暈眩。","","적 1체에 땅속성 위력 125의 물리공격.
대상을 50%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 125 Erdschaden gegen
einen Gegner. 50 % Chance auf Betäuben."
1182,"","4 physical attacks, 35 Earth damage to one.
30% chance of reducing target's ATK by 10%.","對敵方單體發動4次威力35的土屬性物理攻擊，
並有30%的機率使對方的ATK降低10%","","적 1체에 땅속성 위력 35의 물리공격을 4회 한다.
30%의 확률로 대상의 공격력을 10% 내린다.","4 physische Angriffe, 35 Erdschaden gegen
einen Gegner. 30 % Chance auf Ziel-ANG –10 %."
1183,"","Physical attack, 100 Dark damage to all foes.
30% chance of increasing DEF by 20%.","對敵方全體發動威力100的闇屬性物理攻擊，
並有30%的機率使自己的DEF提升20%。","","적 전체에 어둠속성 위력 100의 물리공격.
30%의 확률로 자신의 방어력을 20% 올린다.","Physischer Angriff, 100 Dunkelschaden gegen
alle Gegner. 30 % Chance auf VER +20 %."
1184,"","Physical attack, 110 Neutral damage to one foe.
Knocks back target.","對敵方單體發動威力110的無屬性物理攻擊，
並產生擊退效果。","","적 1체에 무속성 위력 110의 물리공격.
대상에게 넉백이 발생한다.","Physischer Angriff, 110 Neutralschaden gegen
einen Gegner. Stößt Ziele zurück."
1185,"","INT-penetrating medium Water attack on all foes.
25% chance of putting target to sleep.","對敵方全體發動水屬性中威力的INT貫穿攻擊，
並有25%的機率使對方睡眠。","","적 전체에 물속성 중간 위력 지력 관통공격.
대상을 25%의 확률로 잠재운다.","INT-durchdringender durchschn. Wasserangriff
auf alle Gegner. 25 % Chance auf Schlaf."
1186,"","Magic attack, 130 Electric damage to one foe.
","對敵方單體發動威力130的雷屬性魔法攻擊。","","적 1체에 전기속성 위력 130의 마법공격.","Magischer Angriff, 130 Elektroschaden gegen
einen Gegner."
1187,"","8 physical attacks, 20 Dark damage to one
foe. 90% accuracy.","對敵方單體發動8次威力20的闇屬性物理攻擊，
ACU 90%。","","적 1체에 어둠속성 위력 20의 물리공격을 8회 한다.
명중률 90%","8 physische Angriffe, 20 Dunkelschaden gegen
einen Gegner. 90 % Trefferquote."
1188,"","INT-penetrating medium Dark attack on all foes.
50% chance of putting target to sleep.","對敵方全體發動闇屬性中威力的INT貫穿攻擊，
並有50%的機率使對方睡眠。","","적 전체에 어둠속성 중간 위력 지력 관통공격.
대상을 50%의 확률로 잠재운다.","INT-durchdringender durchschn. Dunkelangriff
auf alle Gegner. 50 % Chance auf Schlaf."
1189,"","Magic attack, 90 Fire damage to all foes.
","對敵方全體發動威力90的光屬性魔法攻擊。","","적 전체에 빛속성 위력 90의 마법공격.","Magischer Angriff, 90 Feuerschaden gegen
alle Gegner."
