ID,Japanese,English,Chinese,EnglishCensored,Korean,German
11701,"","A dumpling offered to the moon. The
standard type. /Accessory","賞月時獻給月亮的丸子。
最基本的樣式／飾品","","한가위에 달님에게 올리는 경단.
가장 표준적인 형태 /액세서리","Ein Kloß für den Mond.
Die herkömmliche Variante. /Accessoire"
11702,"","A dumpling offered to the moon. Variant
mixed with red bean jam. /Accessory","賞月時獻給月亮的丸子。
搭上紅豆的特殊樣式／飾品","","대보름에 달님에게 올리는 경단.
팥소를 넣은 특이한 종류 /액세서리","Ein Kloß für den Mond.
Mit Rote-Bohnen-Paste. /Accessoire"
11703,"","A dumpling offered to the moon. Contains
a mashed soybean paste. /Accessory","賞月時獻給月亮的丸子。毛豆味。
搭上毛豆泥的樣式／飾品","","대보름에 달님에게 올리는 경단. 즌다맛.
즌다는 풋콩을 으깬 페이스트를 의미 /액세서리","Ein Kloß für den Mond.
Mit Sojabohnen-Paste. /Accessoire"
14001,"","Scholar hat from Digital World Academy.
Wear it to look smart. /Accessory","據說是數碼世界大學的博士帽。
戴上就會看來很聰明／飾品","","디지털 월드 대학의 것이라고 생각되는 박사 모자.
쓰면 현명해 보인다 /액세서리","Gelehrten-Hut der Akademie der Digitalen
Welt. Damit wirkst du klug. /Accessoire"
14101,"","Scholar hat from Digital World Academy.
Said to be for premium types. /Accessory","據說是數碼世界大學的博士帽。
謠傳相當高級／飾品","","디지털 월드 대학의 것이라고 생각되는 박사 모자.
상당한 고급품이라는 소문도 /액세서리","Gelehrten-Hut der Akademie der Digitalen
Welt. Für Überflieger. /Accessoire"
11801,"","A pumpkin decoration for Halloween. Also 
known as a Jack-O'-Lantern. /Accessory","萬聖節裝飾的南瓜。
別名：南瓜燈籠／飾品","","할로윈에 장식하는 호박.
별명 : 잭 오 랜턴 /액세서리","Eine Kürbis-Deko zu Halloween. Man kann
sie als Laterne benutzen. /Accessoire"
11802,"","A pumpkin decoration for Halloween.
Black for greater devilry. /Accessory","萬聖節裝飾的南瓜。
黑色南瓜，提昇了惡魔感／飾品","","할로윈에 장식하는 호박.
검은 호박으로 악마도가 상승 /액세서리","Eine Kürbis-Deko zu Halloween.
Teuflischer in Schwarz. /Accessoire"
14201,"","A pumpkin decoration for Halloween.
Gold to ward off evil spirits! /Accessory","萬聖節裝飾的南瓜。
用金色光芒驅除邪靈！／飾品","","할로윈에 장식하는 호박.
황금의 반짝임으로 악령퇴치! /액세서리","Eine Kürbis-Deko zu Halloween. In Gold
vertreibt sie böse Geister! /Accessoire"
11901,"","A doll of the puppet Digimon Pumpkinmon.
Perhaps it'll do a jig? /Accessory","布偶型數碼寶貝的南瓜獸娃娃。
不會動喔？／飾品","","퍼펫형 디지몬 펌프몬의
문자 그대로 인형. 움직이지 않는답니다? /액세서리","Puppe des Puppen-Digimon Pumpkinmon.
Vielleicht kann sie tanzen? /Accessoire"
12001,"","Replica of a mushroom with digital
particles. Don't give it up! /Accessory","有數碼粒子的蘑菇複製品。
就算哭也不給你！／飾品","","디지털 입자가 있는 버섯의 레플리카.
조르더라도 주지 말도록! /액세서리","Kopie eines Pilzes mit digitalen
Partikeln. Behalte ihn! /Accessoire"
12002,"","Replica of an HP+10 mushroom. Cannot
be used at the Farm. /Accessory","能讓體力+10蘑菇複製品。
不能用在農場／飾品","","체력을 +10 올리는 버섯의 레플리카.
팜에서 사용할 수는 없다 /액세서리","Kopie eines Pilzes mit +10 TP. Auf der
Farm nicht nutzbar. /Accessoire"
12003,"","Replica of a suspicious poison mushroom.
Wouldn't recommend eating it. /Accessory","外觀很奇怪的毒菇複製品。
不推薦食用／飾品","","척 봐도 수상한 독버섯의 레플리카.
먹지 않기를 권한다 /액세서리","Kopie eines suspekten Giftpilzes.
Koste ihn lieber nicht. /Accessoire"
14301,"","Replica of a sparkling golden mushroom.
To be clear: Do. Not. Eat. /Accessory","散發金色光芒的蘑菇複製品。
當然不能吃／飾品","","금빛으로 찬란한 버섯의 레플리카.
물론 식용 불가 /액세서리","Kopie eines funkelnden goldenen Pilzes.
Nicht zum Verzehr geeignet. /Accessoire"
12101,"","Your average Santa Claus hat. Christmas
time is here! /Accessory","普通的聖誕帽。
聖誕節必備道具／飾品","","이른바 보통 산타 모자.
크리스마스의 기본 아이템 /액세서리","Eine typische Weihnachtsmannmütze.
Es weihnachtet! /Accessoire"
12102,"","The hat of Dark Santa Claus. Ho ho...
horrible? /Accessory","「黑聖誕老人」的聖誕帽。
有沒有壞小孩啊？／飾品","","「검은 산타클로스」의 산타 모자.
나쁜 아이는 어디 있느냐? /액세서리","Die Mütze des bösen Weihnachtsmanns.
Gruslig? /Accessoire"
12103,"","A green Santa Claus hat. Green is a
Christmas color too, right? /Accessory","綠色的聖誕帽。綠……聖誕快樂……
綠色聖誕……沒有這種聯想／飾品","","초록색 산타 모자. 녹색… 메리 크리스마스…
메리 크리스마스가 연상되지 않는다… /액세서리","Eine grüne Weihnachtsmannmütze. Grün
ist doch weihnachtlich? /Accessoire"
14401,"","A white present box. Bet a tasty cake
would look good in there. /Accessory","白色禮物盒。
裡面好像會放蛋糕的顏色／飾品","","하얀 선물 상자.
케이크가 들어있을 법한 색조 /액세서리","Ein weißes Geschenk. Darin würde
sich eine Torte gut machen. /Accessoire"
14402,"","A red present box. Its contents are up
to your imagination. /Accessory","紅色禮物盒。
內容物就請自行想像／飾品","","붉은 선물 상자.
무슨 선물인지는 상상에 맡기겠습니다 /액세서리","Ein rotes Geschenk. Der Inhalt ist
deiner Fantasie überlassen. /Accessoire"
14501,"","A present box. Might even look good
hanging off the tree! /Accessory","禮物盒。
最適合用來裝飾聖誕樹！／飾品","","선물 상자.
트리 장식에 최적! /액세서리","Ein Geschenk. Würde sogar am Baum
gut aussehen! /Accessoire"
12201,"","A crown fit for a king. Those who don it
become the Digimon King. /Accessory","國王戴的頭冠。
戴上這個，就是數碼寶貝之王／飾品","","임금님이 쓸 법한 모자.
이걸 쓰면 디지몬 킹 /액세서리","Eine Krone für einen König. Wer sie
aufsetzt, wird Digimon-König. /Accessoire"
12301,"","A golden crown. The magnificent sheen
is proof of royalty! /Accessory","金色的王冠。光輝的金色是王者的證明！
／飾品","","금색 왕관. 당당하게 빛나는 패자의 증표!
/액세서리","Eine goldene Krone. Der tolle Glanz ist
ein Beweis für blaues Blut! /Accessoire"
12302,"","A silver crown. Proof you've moved on up
in the world. Good for you! /Accessory","銀色的王冠。告別中遊的證明。
這樣也很厲害了喔！／飾品","","은색 왕관. 중수에서 졸업한 증표.
여기까지 온 것도 충분히 굉장해! /액세서리","Eine silberne Krone. Ein Beweis für
deinen Erfolg. Gut gemacht! /Accessoire"
12303,"","A bronze crown. Proof you're not still
some newbie. Time to shine! /Accessory","銅色的王冠。告別新手的證明。
接下來才開始！／飾品","","구리색 왕관. 초보자를 졸업한 증표.
지금부터가 진짜야! /액세서리","Eine bronzene Krone. Ein Beweis, dass du
kein Neuling bist. Super! /Accessoire"
