ID,Japanese,English,Chinese,EnglishCensored,Korean,German
2931,,"Imposta commento di reclutamento e password, e crea una stanza.",設定募集評語與密碼，製作房間。,,모집 코멘트나 패스워드를 설정하고 룸을 작성합니다.,Erstelle einen Raum mit Suchkommentar und Passwort.
2932,,Cerca stanze create da altri giocatori e unisciti a loro.,搜索其他玩家製作的房間，並加入房間。,,다른 플레이어가 작성한 룸을 검색하고 참가합니다.,Suche nach Räumen anderer Spieler und tritt ihnen bei.
2933,,Combatti con i membri della Stanza.,與房間成員進行對戰。,,룸 멤버와 대전합니다.,Kämpfe gegen Raummitglieder.
2934,,Controlla le informazioni sui membri nella stanza.,確認房間參加成員的詳細。,,룸에 참여하고 있는 멤버의 상세 정보를 확인합니다.,Prüfe Informationen zu Mitgliedern im Raum.
2935,,Lascia la stanza.,退出房間。,,룸에서 나갑니다.,Verlasse den Raum.
2936,,Rimuovi un altro membro dalla stanza.,將其他成員退出房間。,,다른 멤버를 룸에서 강제 퇴장시킵니다.,Entferne ein Mitglied aus dem Raum.
2937,,Rimuovi un altro membro dalla stanza.,將其他成員退出房間。,,다른 멤버를 룸에서 강제 퇴장시킵니다.,Entferne ein Mitglied aus dem Raum.
2938,,Registra un commento nel Registro dei commenti.,將評語加入評語紀錄。,,코멘트 로그에 코멘트를 삽입합니다.,Schreibe einen Kommentar ins Kommentarprotokoll.
2939,,Combatti insieme a una persona sul Tavolo di Battaglia.,與對戰表上分到一起的玩家進行對戰。,,대전 테이블에 들어온 사람과 대전합니다.,Kämpfe mit jemandem am Kampftisch.
2940,,Imposta i livelli dei Digimon in battaglia.,選擇對戰的數碼寶貝等級。,,대전 시 사용할 디지몬의 레벨을 설정합니다.,Lege Digimon-Level für den Kampf fest.
2941,,Imposta il limite di memoria per il party che usi in battaglia.,設定對戰使用的隊伍上限。,,대전에서 사용할 파티의 메모리 상한을 설정합니다.,Lege den maximalen Gruppenspeicher für den Kampf fest.
2942,,Imposta se i Digimon hanno potenziamenti in battaglia.,設定對戰時，是否反映數碼寶貝的強化值。,,대전 시 사용할 디지몬의 능력치에 강화치의 반영 여부를 설정합니다.,"Lege fest, ob Digimon Kampfverbesserungen haben dürfen."
2943,,Imposta la BGM che viene riprodotta durante la battaglia.,設定對戰時播放的BGM。,,대전 시 재생할 BGM을 설정합니다.,Lege die Hintergrundmusik für den Kampf fest.
2944,,Seleziona una squadra da usare in battaglia dalla Battle Box.,自戰鬥盒中選擇對戰使用的隊伍。,,대전에 사용할 파티를 배틀 박스에서 선택합니다.,Wähle eine Gruppe für den Kampf aus der Kampfbox.
2945,,Le battaglie inizieranno quando entrambi i giocatori daranno l'OK.,雙方都準備完成後便開始對戰。,,서로 준비 OK가 되면 대전을 개시합니다.,"Der Kampf beginnt, wenn beide Spieler bereit sind."
2950,,Imposta l'avatar del giocatore e il titolo visualizzato in battaglia.,設定對戰中顯示的玩家化身與稱號。,,대전 시 표시되는 플레이어 아바타나 칭호를 설정합니다.,Lege deinen Avatar und Titel für den Kampf fest.
2951,,Registra una squadra nella Battle Box.,將隊伍登錄至戰鬥盒。,,배틀 박스에 파티를 등록합니다.,Registriere eine Gruppe in der Kampfbox.
2952,,Elimina una squadra impostata.,刪除已設定的隊伍。,,세트한 파티를 삭제합니다.,Lösche eine Gruppenzusammenstellung.
2953,,Controlla lo stato dei membri del party registrati.,確認登錄的隊伍成員狀態。,,등록된 파티 멤버의 스테이터스를 확인합니다.,Überprüfe den Status registrierter Gruppenmitglieder.
2954,,Cambia il nome del set.,變更設定名稱。,,세트명을 변경합니다.,Ändere den Namen eines Sets.
2955,,Esegui un controllo dello stato.,確認狀態。,,스테이터스를 확인합니다.,Führe eine Statusprüfung durch.
2956,,Registra il party attuale in un set vuoto.,在空位登錄目前隊伍。,,비어있는 세트에 현재의 파티를 등록합니다.,Melde die aktuelle Gruppe in einem freien Set an.
2957,,Seleziona un gruppo da registrare a un set vuoto.,在空位登錄所選的隊伍。,,비어있는 세트에 파티를 선택해 등록합니다.,Erstelle eine Gruppe zur Anmeldung in einem freien Set.
2958,,Seleziona un punto per registrarti.,請選擇登錄位置。,,등록할 장소를 선택해 주세요.,Bitte wähle einen Platz zur Anmeldung.
2959,,Seleziona un punto per registrare i Digimon.,請選擇登錄數碼寶貝的位置。,,디지몬을 등록할 장소를 선택해 주세요.,Bitte wähle einen Platz zur Anmeldung von Digimon.
2960,,Seleziona un Digimon da registrare.,請選擇登錄的數碼寶貝。,,등록할 디지몬을 선택해 주세요.,Bitte wähle ein Digimon zur Anmeldung.
2961,,Seleziona un set da eliminare.,請選擇要刪除的設定。,,삭제할 세트를 선택해 주세요.,Bitte wähle ein Set zum Löschen.
2962,,Seleziona un personaggio di cui vuoi confermare lo stato.,請選擇要確認狀態的角色。,,스테이터스를 확인할 캐릭터를 선택해 주세요.,"Bitte wähle den Charakter, dessen Status du überprüfen möchtest."
2963,,Seleziona un nome set da cambiare.,請選擇要變更名稱的設定。,,명칭을 변경할 세트를 선택해 주세요.,Bitte wähle einen Setnamen für die Änderung.
3700,,Seleziona un post da esaminare.,請選擇要調查的發文。,,조사할 의뢰를 선택해 주세요.,Wähle einen Beitrag zum Ermitteln aus.
1003,,Seleziona una partita salvata per continuare.,請選擇要繼承的資料。,,계승할 데이터를 선택해 주세요.,"Wähle einen Spielstand, um fortzufahren."
1004,,Seleziona una partita salvata per continuare.,請選擇要繼承的資料。,,계승할 데이터를 선택해 주세요.,"Wähle einen Spielstand, um fortzufahren."
1005,,Seleziona una posizione di salvataggio per i dati importati.,請選擇繼承資料的保存位置。,,계승할 데이터를 보존할 위치를 선택해 주세요.,Bitte wähle einen Speicherort für importierte Daten.
3502,,Dati importati scaricati dallo spazio di archiviazione online.,繼承自線上儲存空間下載的資料。,,온라인 스토리지로부터 다운로드 한 데이터를 이어받습니다.,Importiere Daten aus dem Online-Speicher.
3800,,Accedi a EDEN.,登入EDEN。,,EDEN에 로그인 합니다.,Logge dich bei EDEN ein.
3801,,Vai al DigiLab.,前往數碼實驗室。,,디지랩으로 갑니다.,Geh zum DigiLab.
3802,,Esplora l'URL acquisito ed effettua un'irruzione nel Cyber Spazio.,以獲得的URL來入侵數碼空間。,,입수한 URL을 참조해서 디지털 스페이스로 침입합니다.,Gehe zur erhaltenen URL und brich in den Digitalraum ein.
3803,,Controlla i post BBS disponibili che puoi investigare.,確認目前可調查的電子布告欄發文。,,현재 조사 가능한 전자 게시판 투고를 확인합니다.,"Überprüfe die ATL-Beiträge, die du ermitteln kannst. "
3804,,Acquista Digimon dal dark web.,可以從地下網站購買數碼寶貝。,,암시장에서 디지몬을 구입할 수 있습니다.,Kaufe Digimon im Darknet.
3805,,Analizza la Hacker's Memory acquisita.,解析獲得的「駭客記憶」。,,입수한「해커스 메모리」를 해석합니다.,Analysiere die erhaltenen „Hacker's Memory“-Dateien.
3900,,Seleziona un costume in cui trasformarti.,請選擇要更換的裝扮。,,갈아입힐 코스튬을 선택해주세요.,Bitte wähle ein Kostüm zum Anziehen.
2970,,Trova un avversario.,搜尋對戰對手。,,대전 상대를 검색합니다.,Finde einen Gegner.
2971,,Crea una stanza e recluta un avversario.,製作房間，募集對戰對手。,,룸을 작성하고 대전 상대를 모집합니다.,Erstelle einen Raum und wirb einen Gegner an.
2972,,Trova un avversario e combatti.,搜尋對戰對手，找到對手便開始對戰。,,대전 상대를 검색합니다. 대전 상대를 발견하면 전투가 시작됩니다.,Finde einen Gegner und kämpfe.
2973,,Affronta un NPC. Riceverai meno monete del solito.,與NPC進行對戰。獲得的硬幣會比一般少。,,NPC와 대전을 시작합니다. 획득 가능한 코인 등은 통상적인 대전보다 줄어듭니다.,Kämpfe gegen einen NSC. Dafür erhältst du weniger Münzen.
2974,,Trova un giocatore con Punti Valutazione simili ai tuoi.,搜尋評價點數與自己相近的玩家。,,자신의 레이팅 포인트에 근접한 플레이어를 검색합니다.,Finde einen Spieler mit ähnlichen Wertungspunkten.
2975,,Trova un giocatore con più Punti Rating di te.,搜尋評價點數比自己高的玩家。,,자신의 레이팅 포인트보다 높은 플레이어를 검색합니다.,Finde einen Spieler mit mehr Wertungspunkten.
2976,,Ignora i Punti Valutazione.,不依評價點數搜尋。,,레이팅 포인트를 참조하지 않습니다.,Ignoriere Wertungspunkte.
2977,,Trova giocatori nel tuo paese.,搜尋國內玩家。,,국내 플레이어를 검색합니다.,Finde Spieler aus deinem Land.
2978,,Non specificare.,不指定範圍。,,범위를 지정하지 않습니다.,Lege nichts fest.
2979,,Imposta le regole per i combattimenti in questa stanza.,設定在此房間進行對戰的規則方針。,,이 룸의 대전룰을 설정합니다.,Lege die Regeln für Kämpfe in diesem Raum fest.
2980,,Imposta il commento di reclutamento della stanza da mostrare durante la ricerca.,設定搜尋時顯示的房間募集評語。,,검색할 때 표시할 룸의 모집 코멘트를 설정합니다.,Lass den Suchkommentar bei der Suche anzeigen.
2981,,I giocatori non potranno entrare nella stanza se non inseriscono la chiave della stanza impostata qui.,若不輸入房間密碼，便無法加入此房間。,,참가자가 지정된 룸 키를 입력해야만 룸에 참가할 수 있도록 설정합니다.,Keine Teilnahme ohne Eingabe des Raumschlüssels.
2982,,Crea una stanza usando le impostazioni correnti.,反映目前設定，製作房間。,,현재 설정을 반영하여 룸을 작성합니다.,Erstelle einen Raum mit diesen Einstellungen.
2983,,Imposta le regole da utilizzare nei criteri di ricerca.,在搜尋條件設定規則方針。,,검색 조건으로 지정할 룰을 설정합니다.,Lege Regeln für Suchkriterien fest.
2984,,Imposta il commento di reclutamento da utilizzare nei criteri di ricerca.,在搜索條件設定募集評語。,,검색 조건으로 지정할 모집 코멘트를 설정합니다.,Lege Suchkommentar für Suchkriterien fest.
2985,,Imposta la chiave della stanza da utilizzare nei criteri di ricerca.,在搜尋條件設定房間密碼。,,검색 조건으로 지정할 룸 키를 입력합니다.,Lege Raumschlüssel für Suchkriterien fest.
2986,,Cerca stanze che soddisfino i criteri attuali.,搜尋符合目前條件的房間。,,현재 조건과 일치하는 룸을 검색합니다.,"Suche Räume, die zu diesen Kriterien passen."
2946,,Seleziona una stanza a cui partecipare.,請選擇要加入的房間。,,참가할 룸을 선택해주세요.,Bitte wähle einen Raum zum Betreten aus.
4000,,"Utilizzato per configurare le impostazioni della profondità di campo.","設定是否開啟景深。",,"피사계 심도의 활성화 여부를 설정합니다.","Hiermit wird die Schärfentiefe eingestellt."
4001,,"Utilizzato per configurare le impostazioni dell'antialiasing.","設定是否開啟反鋸齒。",,"앤티에일리어싱의 활성화 여부를 설정합니다.","Hiermit wird das Antialiasing eingestellt."
4002,,"Cambia la modalità schermo.","變更視窗模式。",,"스크린 모드를 변경합니다.","Ändert den Bildschirmmodus."
4003,,"Cambia la risoluzione.","變更解析度。",,"해상도를 변경합니다.","Ändert die Auflösung."
4100,,"Utilizzato per configurare le impostazioni dei pulsanti.","設定按鍵功能。",,"키보드 입력 설정을 변경합니다.","Hiermit wird die Tastenbelegung angepasst."
